,TEAM_NAME,OPPONENT,LOCATION,WL,MATCHUP
2256,New York Knicks,OKC,HOME,W,2
2257,New York Knicks,ORL,AWAY,L,5
2258,New York Knicks,ORL,AWAY,W,7
2259,New York Knicks,ORL,HOME,L,6
2260,New York Knicks,ORL,HOME,W,6
2261,New York Knicks,PHI,AWAY,L,8
2262,New York Knicks,PHI,AWAY,W,6
2263,New York Knicks,PHI,HOME,L,5
2264,New York Knicks,PHI,HOME,W,9
2265,New York Knicks,PHX,AWAY,L,3
2266,New York Knicks,PHX,AWAY,W,3
2267,New York Knicks,PHX,HOME,L,3
2268,New York Knicks,PHX,HOME,W,4
2269,New York Knicks,POR,AWAY,L,6
2270,New York Knicks,POR,AWAY,W,1
2271,New York Knicks,POR,HOME,L,6
2272,New York Knicks,POR,HOME,W,1
2273,New York Knicks,SAC,AWAY,L,4
2274,New York Knicks,SAC,AWAY,W,2
2275,New York Knicks,SAC,HOME,L,3
2276,New York Knicks,SAC,HOME,W,3
2277,New York Knicks,SAS,AWAY,L,4
2278,New York Knicks,SAS,AWAY,W,2
2279,New York Knicks,SAS,HOME,L,3
2280,New York Knicks,SAS,HOME,W,3
2281,New York Knicks,TOR,AWAY,L,10
2282,New York Knicks,TOR,AWAY,W,3
2283,New York Knicks,TOR,HOME,L,9
2284,New York Knicks,TOR,HOME,W,4
2285,New York Knicks,UTA,AWAY,L,4
2286,New York Knicks,UTA,AWAY,W,3
2287,New York Knicks,UTA,HOME,L,2
2288,New York Knicks,UTA,HOME,W,4
2289,New York Knicks,WAS,AWAY,L,10
2290,New York Knicks,WAS,AWAY,W,3
2291,New York Knicks,WAS,HOME,L,9
2292,New York Knicks,WAS,HOME,W,2
2293,Oklahoma City Thunder,ATL,AWAY,L,3
2294,Oklahoma City Thunder,ATL,AWAY,W,4
2295,Oklahoma City Thunder,ATL,HOME,L,2
2296,Oklahoma City Thunder,ATL,HOME,W,5
2297,Oklahoma City Thunder,BKN,AWAY,L,3
2298,Oklahoma City Thunder,BKN,AWAY,W,4
2299,Oklahoma City Thunder,BKN,HOME,L,3
2300,Oklahoma City Thunder,BKN,HOME,W,3
2301,Oklahoma City Thunder,BOS,AWAY,L,3
2302,Oklahoma City Thunder,BOS,AWAY,W,4
2303,Oklahoma City Thunder,BOS,HOME,L,3
2304,Oklahoma City Thunder,BOS,HOME,W,4
2305,Oklahoma City Thunder,CHA,AWAY,L,1
2306,Oklahoma City Thunder,CHA,AWAY,W,6
2307,Oklahoma City Thunder,CHA,HOME,L,2
2308,Oklahoma City Thunder,CHA,HOME,W,5
2309,Oklahoma City Thunder,CHI,AWAY,L,3
2310,Oklahoma City Thunder,CHI,AWAY,W,4
2311,Oklahoma City Thunder,CHI,HOME,L,2
2312,Oklahoma City Thunder,CHI,HOME,W,5
2313,Oklahoma City Thunder,CLE,AWAY,L,4
2314,Oklahoma City Thunder,CLE,AWAY,W,3
2315,Oklahoma City Thunder,CLE,HOME,L,3
2316,Oklahoma City Thunder,CLE,HOME,W,4
2317,Oklahoma City Thunder,DAL,AWAY,L,7
2318,Oklahoma City Thunder,DAL,AWAY,W,6
2319,Oklahoma City Thunder,DAL,HOME,L,3
2320,Oklahoma City Thunder,DAL,HOME,W,9
2321,Oklahoma City Thunder,DEN,AWAY,L,7
2322,Oklahoma City Thunder,DEN,AWAY,W,6
2323,Oklahoma City Thunder,DEN,HOME,L,4
2324,Oklahoma City Thunder,DEN,HOME,W,9
2325,Oklahoma City Thunder,DET,AWAY,L,2
2326,Oklahoma City Thunder,DET,AWAY,W,5
2327,Oklahoma City Thunder,DET,HOME,L,2
2328,Oklahoma City Thunder,DET,HOME,W,4
2329,Oklahoma City Thunder,GSW,AWAY,L,10
2330,Oklahoma City Thunder,GSW,AWAY,W,3
2331,Oklahoma City Thunder,GSW,HOME,L,5
2332,Oklahoma City Thunder,GSW,HOME,W,6
2333,Oklahoma City Thunder,HOU,AWAY,L,8
2334,Oklahoma City Thunder,HOU,AWAY,W,4
2335,Oklahoma City Thunder,HOU,HOME,L,4
2336,Oklahoma City Thunder,HOU,HOME,W,8
2337,Oklahoma City Thunder,IND,AWAY,L,3
2338,Oklahoma City Thunder,IND,AWAY,W,3
2339,Oklahoma City Thunder,IND,HOME,L,2
2340,Oklahoma City Thunder,IND,HOME,W,4
2341,Oklahoma City Thunder,LAC,AWAY,L,5
2342,Oklahoma City Thunder,LAC,AWAY,W,6
2343,Oklahoma City Thunder,LAC,HOME,L,3
2344,Oklahoma City Thunder,LAC,HOME,W,10
2345,Oklahoma City Thunder,LAL,AWAY,L,4
2346,Oklahoma City Thunder,LAL,AWAY,W,8
2347,Oklahoma City Thunder,LAL,HOME,L,2
2348,Oklahoma City Thunder,LAL,HOME,W,10
2349,Oklahoma City Thunder,MEM,AWAY,L,6
2350,Oklahoma City Thunder,MEM,AWAY,W,5
2351,Oklahoma City Thunder,MEM,HOME,L,2
2352,Oklahoma City Thunder,MEM,HOME,W,10
2353,Oklahoma City Thunder,MIA,AWAY,L,2
2354,Oklahoma City Thunder,MIA,AWAY,W,5
2355,Oklahoma City Thunder,MIA,HOME,L,2
2356,Oklahoma City Thunder,MIA,HOME,W,4
2357,Oklahoma City Thunder,MIL,AWAY,L,2
2358,Oklahoma City Thunder,MIL,AWAY,W,4
2359,Oklahoma City Thunder,MIL,HOME,L,2
2360,Oklahoma City Thunder,MIL,HOME,W,5
2361,Oklahoma City Thunder,MIN,AWAY,L,6
2362,Oklahoma City Thunder,MIN,AWAY,W,6
2363,Oklahoma City Thunder,MIN,HOME,L,4
2364,Oklahoma City Thunder,MIN,HOME,W,10
2365,Oklahoma City Thunder,NOH,AWAY,W,2
2366,Oklahoma City Thunder,NOH,HOME,W,2
2367,Oklahoma City Thunder,NOP,AWAY,L,6
2368,Oklahoma City Thunder,NOP,AWAY,W,5
2369,Oklahoma City Thunder,NOP,HOME,L,3
2370,Oklahoma City Thunder,NOP,HOME,W,7
2371,Oklahoma City Thunder,NYK,AWAY,L,2
2372,Oklahoma City Thunder,NYK,AWAY,W,5
2373,Oklahoma City Thunder,NYK,HOME,L,2
2374,Oklahoma City Thunder,NYK,HOME,W,5
2375,Oklahoma City Thunder,ORL,AWAY,L,2
2376,Oklahoma City Thunder,ORL,AWAY,W,5
2377,Oklahoma City Thunder,ORL,HOME,L,1
2378,Oklahoma City Thunder,ORL,HOME,W,6
2379,Oklahoma City Thunder,PHI,AWAY,W,7
2380,Oklahoma City Thunder,PHI,HOME,W,6
2381,Oklahoma City Thunder,PHX,AWAY,L,6
2382,Oklahoma City Thunder,PHX,AWAY,W,7
2383,Oklahoma City Thunder,PHX,HOME,W,12
2384,Oklahoma City Thunder,POR,AWAY,L,9
2385,Oklahoma City Thunder,POR,AWAY,W,4
2386,Oklahoma City Thunder,POR,HOME,L,5
2387,Oklahoma City Thunder,POR,HOME,W,9
2388,Oklahoma City Thunder,SAC,AWAY,L,5
2389,Oklahoma City Thunder,SAC,AWAY,W,8
2390,Oklahoma City Thunder,SAC,HOME,L,2
2391,Oklahoma City Thunder,SAC,HOME,W,10
2392,Oklahoma City Thunder,SAS,AWAY,L,9
2393,Oklahoma City Thunder,SAS,AWAY,W,3
2394,Oklahoma City Thunder,SAS,HOME,L,2
2395,Oklahoma City Thunder,SAS,HOME,W,10
2396,Oklahoma City Thunder,TOR,AWAY,L,1
2397,Oklahoma City Thunder,TOR,AWAY,W,5
2398,Oklahoma City Thunder,TOR,HOME,L,3
2399,Oklahoma City Thunder,TOR,HOME,W,3
2400,Oklahoma City Thunder,UTA,AWAY,L,6
2401,Oklahoma City Thunder,UTA,AWAY,W,7
2402,Oklahoma City Thunder,UTA,HOME,W,13
2403,Oklahoma City Thunder,WAS,AWAY,L,4
2404,Oklahoma City Thunder,WAS,AWAY,W,3
2405,Oklahoma City Thunder,WAS,HOME,L,1
2406,Oklahoma City Thunder,WAS,HOME,W,6
2407,Orlando Magic,ATL,AWAY,L,9
2408,Orlando Magic,ATL,AWAY,W,5
2409,Orlando Magic,ATL,HOME,L,6
2410,Orlando Magic,ATL,HOME,W,6
2411,Orlando Magic,BKN,AWAY,L,10
2412,Orlando Magic,BKN,AWAY,W,2
2413,Orlando Magic,BKN,HOME,L,5
2414,Orlando Magic,BKN,HOME,W,8
2415,Orlando Magic,BOS,AWAY,L,10
2416,Orlando Magic,BOS,AWAY,W,2
2417,Orlando Magic,BOS,HOME,L,6
2418,Orlando Magic,BOS,HOME,W,6
2419,Orlando Magic,CHA,AWAY,L,9
2420,Orlando Magic,CHA,AWAY,W,4
2421,Orlando Magic,CHA,HOME,L,11
2422,Orlando Magic,CHA,HOME,W,3
2423,Orlando Magic,CHI,AWAY,L,10
2424,Orlando Magic,CHI,AWAY,W,3
2425,Orlando Magic,CHI,HOME,L,7
2426,Orlando Magic,CHI,HOME,W,5
2427,Orlando Magic,CLE,AWAY,L,10
2428,Orlando Magic,CLE,AWAY,W,1
2429,Orlando Magic,CLE,HOME,L,9
2430,Orlando Magic,CLE,HOME,W,3
2431,Orlando Magic,DAL,AWAY,L,7
2432,Orlando Magic,DAL,HOME,L,3
2433,Orlando Magic,DAL,HOME,W,3
2434,Orlando Magic,DEN,AWAY,L,6
2435,Orlando Magic,DEN,AWAY,W,1
2436,Orlando Magic,DEN,HOME,L,5
2437,Orlando Magic,DEN,HOME,W,2
2438,Orlando Magic,DET,AWAY,L,8
2439,Orlando Magic,DET,AWAY,W,3
2440,Orlando Magic,DET,HOME,L,5
2441,Orlando Magic,DET,HOME,W,8
2442,Orlando Magic,GSW,AWAY,L,6
2443,Orlando Magic,GSW,AWAY,W,1
2444,Orlando Magic,GSW,HOME,L,5
2445,Orlando Magic,GSW,HOME,W,1
2446,Orlando Magic,HOU,AWAY,L,7
2447,Orlando Magic,HOU,HOME,L,4
2448,Orlando Magic,HOU,HOME,W,3
2449,Orlando Magic,IND,AWAY,L,10
2450,Orlando Magic,IND,AWAY,W,1
2451,Orlando Magic,IND,HOME,L,9
2452,Orlando Magic,IND,HOME,W,3
2453,Orlando Magic,LAC,AWAY,L,6
2454,Orlando Magic,LAC,AWAY,W,1
2455,Orlando Magic,LAC,HOME,L,6
2456,Orlando Magic,LAC,HOME,W,1
2457,Orlando Magic,LAL,AWAY,L,5
2458,Orlando Magic,LAL,AWAY,W,2
2459,Orlando Magic,LAL,HOME,L,1
2460,Orlando Magic,LAL,HOME,W,6
2461,Orlando Magic,MEM,AWAY,L,5
2462,Orlando Magic,MEM,AWAY,W,1
2463,Orlando Magic,MEM,HOME,L,3
2464,Orlando Magic,MEM,HOME,W,3
2465,Orlando Magic,MIA,AWAY,L,8
2466,Orlando Magic,MIA,AWAY,W,5
2467,Orlando Magic,MIA,HOME,L,10
2468,Orlando Magic,MIA,HOME,W,4
2469,Orlando Magic,MIL,AWAY,L,11
2470,Orlando Magic,MIL,AWAY,W,2
2471,Orlando Magic,MIL,HOME,L,4
2472,Orlando Magic,MIL,HOME,W,8
2473,Orlando Magic,MIN,AWAY,L,5
2474,Orlando Magic,MIN,AWAY,W,2
2475,Orlando Magic,MIN,HOME,L,1
2476,Orlando Magic,MIN,HOME,W,6
2477,Orlando Magic,NOH,AWAY,W,1
2478,Orlando Magic,NOH,HOME,L,1
2479,Orlando Magic,NOP,AWAY,L,3
2480,Orlando Magic,NOP,AWAY,W,3
2481,Orlando Magic,NOP,HOME,L,1
2482,Orlando Magic,NOP,HOME,W,4
2483,Orlando Magic,NYK,AWAY,L,6
2484,Orlando Magic,NYK,AWAY,W,6
2485,Orlando Magic,NYK,HOME,L,7
2486,Orlando Magic,NYK,HOME,W,5
2487,Orlando Magic,OKC,AWAY,L,6
2488,Orlando Magic,OKC,AWAY,W,1
2489,Orlando Magic,OKC,HOME,L,5
2490,Orlando Magic,OKC,HOME,W,2
2491,Orlando Magic,PHI,AWAY,L,5
2492,Orlando Magic,PHI,AWAY,W,7
2493,Orlando Magic,PHI,HOME,L,4
2494,Orlando Magic,PHI,HOME,W,7
2495,Orlando Magic,PHX,AWAY,L,2
2496,Orlando Magic,PHX,AWAY,W,5
2497,Orlando Magic,PHX,HOME,L,5
2498,Orlando Magic,PHX,HOME,W,2
2499,Orlando Magic,POR,AWAY,L,6
2500,Orlando Magic,POR,AWAY,W,1
2501,Orlando Magic,POR,HOME,L,3
2502,Orlando Magic,POR,HOME,W,4
2503,Orlando Magic,SAC,AWAY,L,5
2504,Orlando Magic,SAC,AWAY,W,2
2505,Orlando Magic,SAC,HOME,L,5
2506,Orlando Magic,SAC,HOME,W,2
2507,Orlando Magic,SAS,AWAY,L,5
2508,Orlando Magic,SAS,AWAY,W,2
2509,Orlando Magic,SAS,HOME,L,6
2510,Orlando Magic,SAS,HOME,W,1
2511,Orlando Magic,TOR,AWAY,L,9
2512,Orlando Magic,TOR,AWAY,W,1
2513,Orlando Magic,TOR,HOME,L,10
2514,Orlando Magic,TOR,HOME,W,3
2515,Orlando Magic,UTA,AWAY,L,5
2516,Orlando Magic,UTA,AWAY,W,2
2517,Orlando Magic,UTA,HOME,L,5
2518,Orlando Magic,UTA,HOME,W,2
2519,Orlando Magic,WAS,AWAY,L,12
2520,Orlando Magic,WAS,AWAY,W,1
2521,Orlando Magic,WAS,HOME,L,9
2522,Orlando Magic,WAS,HOME,W,5
2523,Philadelphia 76ers,ATL,AWAY,L,8
2524,Philadelphia 76ers,ATL,AWAY,W,3
2525,Philadelphia 76ers,ATL,HOME,L,8
2526,Philadelphia 76ers,ATL,HOME,W,4
2527,Philadelphia 76ers,BKN,AWAY,L,9
2528,Philadelphia 76ers,BKN,AWAY,W,5
2529,Philadelphia 76ers,BKN,HOME,L,6
2530,Philadelphia 76ers,BKN,HOME,W,7
2531,Philadelphia 76ers,BOS,AWAY,L,10
2532,Philadelphia 76ers,BOS,AWAY,W,4
2533,Philadelphia 76ers,BOS,HOME,L,10
2534,Philadelphia 76ers,BOS,HOME,W,3
2535,Philadelphia 76ers,CHA,AWAY,L,7
2536,Philadelphia 76ers,CHA,AWAY,W,5
2537,Philadelphia 76ers,CHA,HOME,L,4
2538,Philadelphia 76ers,CHA,HOME,W,9
2539,Philadelphia 76ers,CHI,AWAY,L,9
2540,Philadelphia 76ers,CHI,AWAY,W,2
2541,Philadelphia 76ers,CHI,HOME,L,8
2542,Philadelphia 76ers,CHI,HOME,W,3
2543,Philadelphia 76ers,CLE,AWAY,L,9
2544,Philadelphia 76ers,CLE,AWAY,W,3
2545,Philadelphia 76ers,CLE,HOME,L,7
2546,Philadelphia 76ers,CLE,HOME,W,5
2547,Philadelphia 76ers,DAL,AWAY,L,5
2548,Philadelphia 76ers,DAL,AWAY,W,1
2549,Philadelphia 76ers,DAL,HOME,L,3
2550,Philadelphia 76ers,DAL,HOME,W,4
2551,Philadelphia 76ers,DEN,AWAY,L,3
2552,Philadelphia 76ers,DEN,AWAY,W,4
2553,Philadelphia 76ers,DEN,HOME,L,3
2554,Philadelphia 76ers,DEN,HOME,W,4
2555,Philadelphia 76ers,DET,AWAY,L,8
2556,Philadelphia 76ers,DET,AWAY,W,5
2557,Philadelphia 76ers,DET,HOME,L,5
2558,Philadelphia 76ers,DET,HOME,W,8
2559,Philadelphia 76ers,GSW,AWAY,L,6
2560,Philadelphia 76ers,GSW,AWAY,W,1
2561,Philadelphia 76ers,GSW,HOME,L,5
2562,Philadelphia 76ers,GSW,HOME,W,1
2563,Philadelphia 76ers,HOU,AWAY,L,5
2564,Philadelphia 76ers,HOU,AWAY,W,1
2565,Philadelphia 76ers,HOU,HOME,L,4
2566,Philadelphia 76ers,HOU,HOME,W,3
2567,Philadelphia 76ers,IND,AWAY,L,9
2568,Philadelphia 76ers,IND,AWAY,W,3
2569,Philadelphia 76ers,IND,HOME,L,8
2570,Philadelphia 76ers,IND,HOME,W,4
2571,Philadelphia 76ers,LAC,AWAY,L,5
2572,Philadelphia 76ers,LAC,AWAY,W,2
2573,Philadelphia 76ers,LAC,HOME,L,4
2574,Philadelphia 76ers,LAC,HOME,W,3
2575,Philadelphia 76ers,LAL,AWAY,L,2
2576,Philadelphia 76ers,LAL,AWAY,W,5
2577,Philadelphia 76ers,LAL,HOME,L,5
2578,Philadelphia 76ers,LAL,HOME,W,2
2579,Philadelphia 76ers,MEM,AWAY,L,6
2580,Philadelphia 76ers,MEM,AWAY,W,1
2581,Philadelphia 76ers,MEM,HOME,L,5
2582,Philadelphia 76ers,MEM,HOME,W,2
2583,Philadelphia 76ers,MIA,AWAY,L,9
2584,Philadelphia 76ers,MIA,AWAY,W,3
2585,Philadelphia 76ers,MIA,HOME,L,6
2586,Philadelphia 76ers,MIA,HOME,W,5
2587,Philadelphia 76ers,MIL,AWAY,L,10
2588,Philadelphia 76ers,MIL,AWAY,W,2
2589,Philadelphia 76ers,MIL,HOME,L,7
2590,Philadelphia 76ers,MIL,HOME,W,4
2591,Philadelphia 76ers,MIN,AWAY,L,4
2592,Philadelphia 76ers,MIN,AWAY,W,2
2593,Philadelphia 76ers,MIN,HOME,L,2
2594,Philadelphia 76ers,MIN,HOME,W,5
2595,Philadelphia 76ers,NOH,AWAY,W,1
2596,Philadelphia 76ers,NOH,HOME,L,1
2597,Philadelphia 76ers,NOP,AWAY,L,4
2598,Philadelphia 76ers,NOP,AWAY,W,1
2599,Philadelphia 76ers,NOP,HOME,L,2
2600,Philadelphia 76ers,NOP,HOME,W,4
2601,Philadelphia 76ers,NYK,AWAY,L,9
2602,Philadelphia 76ers,NYK,AWAY,W,5
2603,Philadelphia 76ers,NYK,HOME,L,6
2604,Philadelphia 76ers,NYK,HOME,W,8
2605,Philadelphia 76ers,OKC,AWAY,L,6
2606,Philadelphia 76ers,OKC,HOME,L,7
2607,Philadelphia 76ers,ORL,AWAY,L,7
2608,Philadelphia 76ers,ORL,AWAY,W,4
2609,Philadelphia 76ers,ORL,HOME,L,7
2610,Philadelphia 76ers,ORL,HOME,W,5
2611,Philadelphia 76ers,PHX,AWAY,L,4
2612,Philadelphia 76ers,PHX,AWAY,W,3
2613,Philadelphia 76ers,PHX,HOME,L,3
2614,Philadelphia 76ers,PHX,HOME,W,4
2615,Philadelphia 76ers,POR,AWAY,L,6
2616,Philadelphia 76ers,POR,AWAY,W,1
2617,Philadelphia 76ers,POR,HOME,L,2
2618,Philadelphia 76ers,POR,HOME,W,4
2619,Philadelphia 76ers,SAC,AWAY,L,4
2620,Philadelphia 76ers,SAC,AWAY,W,3
2621,Philadelphia 76ers,SAC,HOME,L,3
2622,Philadelphia 76ers,SAC,HOME,W,3
2623,Philadelphia 76ers,SAS,AWAY,L,6
2624,Philadelphia 76ers,SAS,AWAY,W,1
2625,Philadelphia 76ers,SAS,HOME,L,5
2626,Philadelphia 76ers,SAS,HOME,W,2
2627,Philadelphia 76ers,TOR,AWAY,L,13
2628,Philadelphia 76ers,TOR,AWAY,W,1
2629,Philadelphia 76ers,TOR,HOME,L,9
2630,Philadelphia 76ers,TOR,HOME,W,5
2631,Philadelphia 76ers,UTA,AWAY,L,5
2632,Philadelphia 76ers,UTA,AWAY,W,2
2633,Philadelphia 76ers,UTA,HOME,L,4
2634,Philadelphia 76ers,UTA,HOME,W,3
2635,Philadelphia 76ers,WAS,AWAY,L,10
2636,Philadelphia 76ers,WAS,AWAY,W,2
2637,Philadelphia 76ers,WAS,HOME,L,5
2638,Philadelphia 76ers,WAS,HOME,W,8
2639,Phoenix Suns,ATL,AWAY,L,5
2640,Phoenix Suns,ATL,AWAY,W,1
2641,Phoenix Suns,ATL,HOME,L,2
2642,Phoenix Suns,ATL,HOME,W,5
2643,Phoenix Suns,BKN,AWAY,L,5
2644,Phoenix Suns,BKN,AWAY,W,2
2645,Phoenix Suns,BKN,HOME,L,6
2646,Phoenix Suns,BKN,HOME,W,1
2647,Phoenix Suns,BOS,AWAY,L,4
2648,Phoenix Suns,BOS,AWAY,W,3
2649,Phoenix Suns,BOS,HOME,L,5
2650,Phoenix Suns,BOS,HOME,W,2
2651,Phoenix Suns,CHA,AWAY,L,4
2652,Phoenix Suns,CHA,AWAY,W,3
2653,Phoenix Suns,CHA,HOME,L,3
2654,Phoenix Suns,CHA,HOME,W,4
2655,Phoenix Suns,CHI,AWAY,L,4
2656,Phoenix Suns,CHI,AWAY,W,3
2657,Phoenix Suns,CHI,HOME,L,3
2658,Phoenix Suns,CHI,HOME,W,3
2659,Phoenix Suns,CLE,AWAY,L,4
2660,Phoenix Suns,CLE,AWAY,W,2
2661,Phoenix Suns,CLE,HOME,L,4
2662,Phoenix Suns,CLE,HOME,W,2
2663,Phoenix Suns,DAL,AWAY,L,6
2664,Phoenix Suns,DAL,AWAY,W,6
2665,Phoenix Suns,DAL,HOME,L,5
2666,Phoenix Suns,DAL,HOME,W,7
2667,Phoenix Suns,DEN,AWAY,L,8
2668,Phoenix Suns,DEN,AWAY,W,5
2669,Phoenix Suns,DEN,HOME,L,6
2670,Phoenix Suns,DEN,HOME,W,6
2671,Phoenix Suns,DET,AWAY,L,6
2672,Phoenix Suns,DET,AWAY,W,1
2673,Phoenix Suns,DET,HOME,L,3
2674,Phoenix Suns,DET,HOME,W,3
2675,Phoenix Suns,GSW,AWAY,L,13
2676,Phoenix Suns,GSW,HOME,L,11
2677,Phoenix Suns,GSW,HOME,W,3
2678,Phoenix Suns,HOU,AWAY,L,8
2679,Phoenix Suns,HOU,AWAY,W,3
2680,Phoenix Suns,HOU,HOME,L,10
2681,Phoenix Suns,HOU,HOME,W,2
2682,Phoenix Suns,IND,AWAY,L,4
2683,Phoenix Suns,IND,AWAY,W,3
2684,Phoenix Suns,IND,HOME,L,5
2685,Phoenix Suns,IND,HOME,W,2
2686,Phoenix Suns,LAC,AWAY,L,13
2687,Phoenix Suns,LAC,AWAY,W,1
2688,Phoenix Suns,LAC,HOME,L,11
2689,Phoenix Suns,LAC,HOME,W,3
2690,Phoenix Suns,LAL,AWAY,L,8
2691,Phoenix Suns,LAL,AWAY,W,6
2692,Phoenix Suns,LAL,HOME,L,4
2693,Phoenix Suns,LAL,HOME,W,9
2694,Phoenix Suns,MEM,AWAY,L,9
2695,Phoenix Suns,MEM,AWAY,W,3
2696,Phoenix Suns,MEM,HOME,L,7
2697,Phoenix Suns,MEM,HOME,W,5
2698,Phoenix Suns,MIA,AWAY,L,6
2699,Phoenix Suns,MIA,HOME,L,6
2700,Phoenix Suns,MIA,HOME,W,1
2701,Phoenix Suns,MIL,AWAY,L,4
2702,Phoenix Suns,MIL,AWAY,W,3
2703,Phoenix Suns,MIL,HOME,L,5
2704,Phoenix Suns,MIL,HOME,W,1
2705,Phoenix Suns,MIN,AWAY,L,8
2706,Phoenix Suns,MIN,AWAY,W,4
2707,Phoenix Suns,MIN,HOME,L,6
2708,Phoenix Suns,MIN,HOME,W,7
2709,Phoenix Suns,NOH,AWAY,L,1
2710,Phoenix Suns,NOH,HOME,L,1
2711,Phoenix Suns,NOH,HOME,W,1
2712,Phoenix Suns,NOP,AWAY,L,6
2713,Phoenix Suns,NOP,AWAY,W,4
2714,Phoenix Suns,NOP,HOME,L,5
2715,Phoenix Suns,NOP,HOME,W,4
2716,Phoenix Suns,NYK,AWAY,L,4
2717,Phoenix Suns,NYK,AWAY,W,3
2718,Phoenix Suns,NYK,HOME,L,3
2719,Phoenix Suns,NYK,HOME,W,3
2720,Phoenix Suns,OKC,AWAY,L,12
2721,Phoenix Suns,OKC,HOME,L,7
2722,Phoenix Suns,OKC,HOME,W,6
2723,Phoenix Suns,ORL,AWAY,L,2
2724,Phoenix Suns,ORL,AWAY,W,5
2725,Phoenix Suns,ORL,HOME,L,5
2726,Phoenix Suns,ORL,HOME,W,2
2727,Phoenix Suns,PHI,AWAY,L,4
2728,Phoenix Suns,PHI,AWAY,W,3
2729,Phoenix Suns,PHI,HOME,L,3
2730,Phoenix Suns,PHI,HOME,W,4
2731,Phoenix Suns,POR,AWAY,L,9
2732,Phoenix Suns,POR,AWAY,W,3
2733,Phoenix Suns,POR,HOME,L,6
2734,Phoenix Suns,POR,HOME,W,6
2735,Phoenix Suns,SAC,AWAY,L,8
2736,Phoenix Suns,SAC,AWAY,W,5
2737,Phoenix Suns,SAC,HOME,L,8
2738,Phoenix Suns,SAC,HOME,W,6
2739,Phoenix Suns,SAS,AWAY,L,12
2740,Phoenix Suns,SAS,AWAY,W,1
2741,Phoenix Suns,SAS,HOME,L,9
2742,Phoenix Suns,SAS,HOME,W,4
2743,Phoenix Suns,TOR,AWAY,L,4
2744,Phoenix Suns,TOR,AWAY,W,3
2745,Phoenix Suns,TOR,HOME,L,4
2746,Phoenix Suns,TOR,HOME,W,3
2747,Phoenix Suns,UTA,AWAY,L,11
2748,Phoenix Suns,UTA,AWAY,W,1
2749,Phoenix Suns,UTA,HOME,L,6
2750,Phoenix Suns,UTA,HOME,W,5
2751,Phoenix Suns,WAS,AWAY,L,4
2752,Phoenix Suns,WAS,AWAY,W,3
2753,Phoenix Suns,WAS,HOME,L,5
2754,Phoenix Suns,WAS,HOME,W,1
2755,Portland Trail Blazers,ATL,AWAY,L,3
2756,Portland Trail Blazers,ATL,AWAY,W,3
2757,Portland Trail Blazers,ATL,HOME,L,4
2758,Portland Trail Blazers,ATL,HOME,W,3
2759,Portland Trail Blazers,BKN,AWAY,L,2
2760,Portland Trail Blazers,BKN,AWAY,W,4
2761,Portland Trail Blazers,BKN,HOME,L,2
2762,Portland Trail Blazers,BKN,HOME,W,4
2763,Portland Trail Blazers,BOS,AWAY,L,3
2764,Portland Trail Blazers,BOS,AWAY,W,3
2765,Portland Trail Blazers,BOS,HOME,L,3
2766,Portland Trail Blazers,BOS,HOME,W,4
2767,Portland Trail Blazers,CHA,AWAY,L,3
2768,Portland Trail Blazers,CHA,AWAY,W,3
2769,Portland Trail Blazers,CHA,HOME,W,7
2770,Portland Trail Blazers,CHI,AWAY,L,1
2771,Portland Trail Blazers,CHI,AWAY,W,5
2772,Portland Trail Blazers,CHI,HOME,L,2
2773,Portland Trail Blazers,CHI,HOME,W,5
2774,Portland Trail Blazers,CLE,AWAY,L,4
2775,Portland Trail Blazers,CLE,AWAY,W,2
2776,Portland Trail Blazers,CLE,HOME,L,1
2777,Portland Trail Blazers,CLE,HOME,W,6
2778,Portland Trail Blazers,DAL,AWAY,L,9
2779,Portland Trail Blazers,DAL,AWAY,W,4
2780,Portland Trail Blazers,DAL,HOME,L,5
2781,Portland Trail Blazers,DAL,HOME,W,6
2782,Portland Trail Blazers,DEN,AWAY,L,7
2783,Portland Trail Blazers,DEN,AWAY,W,6
2784,Portland Trail Blazers,DEN,HOME,L,3
2785,Portland Trail Blazers,DEN,HOME,W,10
2786,Portland Trail Blazers,DET,AWAY,L,4
2787,Portland Trail Blazers,DET,AWAY,W,2
2788,Portland Trail Blazers,DET,HOME,L,2
2789,Portland Trail Blazers,DET,HOME,W,4
2790,Portland Trail Blazers,GSW,AWAY,L,10
2791,Portland Trail Blazers,GSW,AWAY,W,2
2792,Portland Trail Blazers,GSW,HOME,L,8
2793,Portland Trail Blazers,GSW,HOME,W,5
2794,Portland Trail Blazers,HOU,AWAY,L,9
2795,Portland Trail Blazers,HOU,AWAY,W,4
2796,Portland Trail Blazers,HOU,HOME,L,6
2797,Portland Trail Blazers,HOU,HOME,W,6
2798,Portland Trail Blazers,IND,AWAY,L,3
2799,Portland Trail Blazers,IND,AWAY,W,4
2800,Portland Trail Blazers,IND,HOME,W,6
2801,Portland Trail Blazers,LAC,AWAY,L,8
2802,Portland Trail Blazers,LAC,AWAY,W,4
2803,Portland Trail Blazers,LAC,HOME,L,7
2804,Portland Trail Blazers,LAC,HOME,W,6
2805,Portland Trail Blazers,LAL,AWAY,L,3
2806,Portland Trail Blazers,LAL,AWAY,W,9
2807,Portland Trail Blazers,LAL,HOME,L,3
