TEAM NAME,ref,MATCHUP,LOCATION,WL,OPPONENT,ref2
New York Giants, New York Giants, New York Giants @ Pittsburgh Steelers,Away,L,Pittsburgh Steelers, Pittsburgh Steelers
New York Giants, New York Giants, New York Giants vs. Pittsburgh Steelers,Home,W,Pittsburgh Steelers, Pittsburgh Steelers
New York Jets, New York Jets, New York Jets @ Pittsburgh Steelers,Away,L,Pittsburgh Steelers, Pittsburgh Steelers
New York Jets, New York Jets, New York Jets @ Pittsburgh Steelers,Away,L,Pittsburgh Steelers, Pittsburgh Steelers
New York Jets, New York Jets, New York Jets vs. Pittsburgh Steelers,Home,W,Pittsburgh Steelers, Pittsburgh Steelers
New York Jets, New York Jets, New York Jets vs. Pittsburgh Steelers,Home,W,Pittsburgh Steelers, Pittsburgh Steelers
Oakland Raiders, Oakland Raiders, Oakland Raiders @ Pittsburgh Steelers,Away,L,Pittsburgh Steelers, Pittsburgh Steelers
Oakland Raiders, Oakland Raiders, Oakland Raiders vs. Pittsburgh Steelers,Home,W,Pittsburgh Steelers, Pittsburgh Steelers
Philadelphia Eagles, Philadelphia Eagles, Philadelphia Eagles @ Pittsburgh Steelers,Away,L,Pittsburgh Steelers, Pittsburgh Steelers
Philadelphia Eagles, Philadelphia Eagles, Philadelphia Eagles vs. Pittsburgh Steelers,Home,W,Pittsburgh Steelers, Pittsburgh Steelers
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers @ Pittsburgh Steelers,Away,L,Pittsburgh Steelers, Pittsburgh Steelers
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers vs. Pittsburgh Steelers,Home,W,Pittsburgh Steelers, Pittsburgh Steelers
Tampa Bay Buccaneers, Tampa Bay Buccaneers, Tampa Bay Buccaneers @ Pittsburgh Steelers,Away,W,Pittsburgh Steelers, Pittsburgh Steelers
Tampa Bay Buccaneers, Tampa Bay Buccaneers, Tampa Bay Buccaneers vs. Pittsburgh Steelers,Home,L,Pittsburgh Steelers, Pittsburgh Steelers
Tennessee Titans,Tennessee Titans,Tennessee Titans @ Pittsburgh Steelers,Away,W,Pittsburgh Steelers, Pittsburgh Steelers
Tennessee Titans,Tennessee Titans,Tennessee Titans vs. Pittsburgh Steelers,Home,L,Pittsburgh Steelers, Pittsburgh Steelers
Washington Redskins, Washington Redskins, Washington Redskins @ Pittsburgh Steelers,Away,L,Pittsburgh Steelers, Pittsburgh Steelers
Washington Redskins, Washington Redskins, Washington Redskins vs. Pittsburgh Steelers,Home,W,Pittsburgh Steelers, Pittsburgh Steelers
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals @ Seattle Seahawks,Away,W,Seattle Seahawks, Seattle Seahawks
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals @ Seattle Seahawks,Away,W,Seattle Seahawks, Seattle Seahawks
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals @ Seattle Seahawks,Away,W,Seattle Seahawks, Seattle Seahawks
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals vs. Seattle Seahawks,Home,L,Seattle Seahawks, Seattle Seahawks
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals vs. Seattle Seahawks,Home,L,Seattle Seahawks, Seattle Seahawks
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals vs. Seattle Seahawks,Home,L,Seattle Seahawks, Seattle Seahawks
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Atlanta Falcons, Atlanta Falcons, Atlanta Falcons @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Atlanta Falcons, Atlanta Falcons, Atlanta Falcons vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Buffalo Bills, Buffalo Bills, Buffalo Bills @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Buffalo Bills, Buffalo Bills, Buffalo Bills vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Carolina Panthers, Carolina Panthers, Carolina Panthers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Carolina Panthers, Carolina Panthers, Carolina Panthers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Carolina Panthers, Carolina Panthers, Carolina Panthers @ Seattle Seahawks,Away,W,Seattle Seahawks, Seattle Seahawks
Carolina Panthers, Carolina Panthers, Carolina Panthers vs. Seattle Seahawks,Home,L,Seattle Seahawks, Seattle Seahawks
Carolina Panthers, Carolina Panthers, Carolina Panthers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Carolina Panthers, Carolina Panthers, Carolina Panthers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Chicago Bears, Chicago Bears, Chicago Bears @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Chicago Bears, Chicago Bears, Chicago Bears vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Cleveland Browns, Cleveland Browns, Cleveland Browns @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Cleveland Browns, Cleveland Browns, Cleveland Browns vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Dallas Cowboys, Dallas Cowboys, Dallas Cowboys @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Dallas Cowboys, Dallas Cowboys, Dallas Cowboys @ Seattle Seahawks,Away,W,Seattle Seahawks, Seattle Seahawks
Dallas Cowboys, Dallas Cowboys, Dallas Cowboys vs. Seattle Seahawks,Home,L,Seattle Seahawks, Seattle Seahawks
Dallas Cowboys, Dallas Cowboys, Dallas Cowboys vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Denver Broncos, Denver Broncos, Denver Broncos @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Denver Broncos, Denver Broncos, Denver Broncos vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Detroit Lions, Detroit Lions, Detroit Lions @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Detroit Lions, Detroit Lions, Detroit Lions @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Detroit Lions, Detroit Lions, Detroit Lions vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Detroit Lions, Detroit Lions, Detroit Lions vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Green Bay Packers, Green Bay Packers, Green Bay Packers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Green Bay Packers, Green Bay Packers, Green Bay Packers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Green Bay Packers, Green Bay Packers, Green Bay Packers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Green Bay Packers, Green Bay Packers, Green Bay Packers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Green Bay Packers, Green Bay Packers, Green Bay Packers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Green Bay Packers, Green Bay Packers, Green Bay Packers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Jacksonville Jaguars, Jacksonville Jaguars, Jacksonville Jaguars @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Jacksonville Jaguars, Jacksonville Jaguars, Jacksonville Jaguars vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams @ Seattle Seahawks,Away,W,Seattle Seahawks, Seattle Seahawks
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams vs. Seattle Seahawks,Home,L,Seattle Seahawks, Seattle Seahawks
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Miami Dolphins, Miami Dolphins, Miami Dolphins @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Miami Dolphins, Miami Dolphins, Miami Dolphins vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Minnesota Vikings, Minnesota Vikings, Minnesota Vikings @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Minnesota Vikings, Minnesota Vikings, Minnesota Vikings @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Minnesota Vikings, Minnesota Vikings, Minnesota Vikings vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Minnesota Vikings, Minnesota Vikings, Minnesota Vikings vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
New England Patriots, New England Patriots, New England Patriots @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
New England Patriots, New England Patriots, New England Patriots vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
New Orleans Saints, New Orleans Saints, New Orleans Saints @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
New Orleans Saints, New Orleans Saints, New Orleans Saints @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
New Orleans Saints, New Orleans Saints, New Orleans Saints vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
New Orleans Saints, New Orleans Saints, New Orleans Saints vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
New York Giants, New York Giants, New York Giants @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
New York Giants, New York Giants, New York Giants vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
New York Jets, New York Jets, New York Jets @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
New York Jets, New York Jets, New York Jets vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Oakland Raiders, Oakland Raiders, Oakland Raiders @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Oakland Raiders, Oakland Raiders, Oakland Raiders vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Philadelphia Eagles, Philadelphia Eagles, Philadelphia Eagles @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Philadelphia Eagles, Philadelphia Eagles, Philadelphia Eagles vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Pittsburgh Steelers, Pittsburgh Steelers, Pittsburgh Steelers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Pittsburgh Steelers, Pittsburgh Steelers, Pittsburgh Steelers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
San Francisco 49ers, San Francisco 49ers, San Francisco 49ers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Tampa Bay Buccaneers, Tampa Bay Buccaneers, Tampa Bay Buccaneers @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Tampa Bay Buccaneers, Tampa Bay Buccaneers, Tampa Bay Buccaneers vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Tennessee Titans,Tennessee Titans,Tennessee Titans @ Seattle Seahawks,Away,L,Seattle Seahawks, Seattle Seahawks
Tennessee Titans,Tennessee Titans,Tennessee Titans vs. Seattle Seahawks,Home,W,Seattle Seahawks, Seattle Seahawks
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals vs. San Francisco 49ers,Home,L,San Francisco 49ers, San Francisco 49ers
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals vs. San Francisco 49ers,Home,L,San Francisco 49ers, San Francisco 49ers
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Arizona Cardinals, Arizona Cardinals, Arizona Cardinals vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Atlanta Falcons, Atlanta Falcons, Atlanta Falcons @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Atlanta Falcons, Atlanta Falcons, Atlanta Falcons @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Atlanta Falcons, Atlanta Falcons, Atlanta Falcons vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Atlanta Falcons, Atlanta Falcons, Atlanta Falcons vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Baltimore Ravens, Baltimore Ravens, Baltimore Ravens @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Baltimore Ravens, Baltimore Ravens, Baltimore Ravens vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Buffalo Bills, Buffalo Bills, Buffalo Bills @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Buffalo Bills, Buffalo Bills, Buffalo Bills vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Carolina Panthers, Carolina Panthers, Carolina Panthers @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
Carolina Panthers, Carolina Panthers, Carolina Panthers vs. San Francisco 49ers,Home,L,San Francisco 49ers, San Francisco 49ers
Chicago Bears, Chicago Bears, Chicago Bears @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Chicago Bears, Chicago Bears, Chicago Bears @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
Chicago Bears, Chicago Bears, Chicago Bears vs. San Francisco 49ers,Home,L,San Francisco 49ers, San Francisco 49ers
Chicago Bears, Chicago Bears, Chicago Bears vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Cincinnati Bengals, Cincinnati Bengals, Cincinnati Bengals @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
Cincinnati Bengals, Cincinnati Bengals, Cincinnati Bengals vs. San Francisco 49ers,Home,L,San Francisco 49ers, San Francisco 49ers
Dallas Cowboys, Dallas Cowboys, Dallas Cowboys @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
Dallas Cowboys, Dallas Cowboys, Dallas Cowboys vs. San Francisco 49ers,Home,L,San Francisco 49ers, San Francisco 49ers
Detroit Lions, Detroit Lions, Detroit Lions @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Detroit Lions, Detroit Lions, Detroit Lions vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Green Bay Packers, Green Bay Packers, Green Bay Packers @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Green Bay Packers, Green Bay Packers, Green Bay Packers @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
Green Bay Packers, Green Bay Packers, Green Bay Packers vs. San Francisco 49ers,Home,L,San Francisco 49ers, San Francisco 49ers
Green Bay Packers, Green Bay Packers, Green Bay Packers vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Houston Texans, Houston Texans, Houston Texans @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Houston Texans, Houston Texans, Houston Texans vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Indianapolis Colts, Indianapolis Colts, Indianapolis Colts @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
Indianapolis Colts, Indianapolis Colts, Indianapolis Colts vs. San Francisco 49ers,Home,L,San Francisco 49ers, San Francisco 49ers
Jacksonville Jaguars, Jacksonville Jaguars, Jacksonville Jaguars @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Jacksonville Jaguars, Jacksonville Jaguars, Jacksonville Jaguars vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Kansas City Chiefs, Kansas City Chiefs, Kansas City Chiefs @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Kansas City Chiefs, Kansas City Chiefs, Kansas City Chiefs vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Los Angeles Chargers,Los Angeles Chargers,Los Angeles Chargers @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
Los Angeles Chargers,Los Angeles Chargers,Los Angeles Chargers vs. San Francisco 49ers,Home,L,San Francisco 49ers, San Francisco 49ers
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams vs. San Francisco 49ers,Home,L,San Francisco 49ers, San Francisco 49ers
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams vs. San Francisco 49ers,Home,Tie,San Francisco 49ers, San Francisco 49ers
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Los Angeles Rams,Los Angeles Rams,Los Angeles Rams vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Miami Dolphins, Miami Dolphins, Miami Dolphins @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Miami Dolphins, Miami Dolphins, Miami Dolphins vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
Minnesota Vikings, Minnesota Vikings, Minnesota Vikings @ San Francisco 49ers,Away,L,San Francisco 49ers, San Francisco 49ers
Minnesota Vikings, Minnesota Vikings, Minnesota Vikings vs. San Francisco 49ers,Home,W,San Francisco 49ers, San Francisco 49ers
New England Patriots, New England Patriots, New England Patriots @ San Francisco 49ers,Away,W,San Francisco 49ers, San Francisco 49ers
New England Patriots, New England Patriots, New England Patriots vs. San Francisco 49ers,Home,L,San Francisco 49ers, San Francisco 49ers
