date,Team Name,MATCHUP,Location,WL,OPPONENT
20120504,ANA ,ANA .vs TOR,HOME,L, TOR
20120505,ANA ,ANA .vs TOR,HOME,W, TOR
20120506,ANA ,ANA .vs TOR,HOME,W, TOR
20120514,ANA ,ANA .vs OAK,HOME,L, OAK
20120515,ANA ,ANA .vs OAK,HOME,W, OAK
20120516,ANA ,ANA .vs CHA,HOME,W, CHA
20120517,ANA ,ANA .vs CHA,HOME,L, CHA
20120528,ANA ,ANA .vs NYA,HOME,W, NYA
20120529,ANA ,ANA .vs NYA,HOME,W, NYA
20120530,ANA ,ANA .vs NYA,HOME,L, NYA
20120601,ANA ,ANA .vs TEX,HOME,W, TEX
20120602,ANA ,ANA .vs TEX,HOME,W, TEX
20120603,ANA ,ANA .vs TEX,HOME,L, TEX
20120604,ANA ,ANA .vs SEA,HOME,L, SEA
20120605,ANA ,ANA .vs SEA,HOME,W, SEA
20120606,ANA ,ANA .vs SEA,HOME,L, SEA
20120615,ANA ,ANA .vs ARI,HOME,L, ARI
20120616,ANA ,ANA .vs ARI,HOME,W, ARI
20120617,ANA ,ANA .vs ARI,HOME,W, ARI
20120618,ANA ,ANA .vs SFN,HOME,L, SFN
20120619,ANA ,ANA .vs SFN,HOME,W, SFN
20120620,ANA ,ANA .vs SFN,HOME,W, SFN
20120622,ANA ,ANA .vs LAN,HOME,W, LAN
20120623,ANA ,ANA .vs LAN,HOME,L, LAN
20120624,ANA ,ANA .vs LAN,HOME,W, LAN
20120705,ANA ,ANA .vs BAL,HOME,W, BAL
20120706,ANA ,ANA .vs BAL,HOME,L, BAL
20120707,ANA ,ANA .vs BAL,HOME,W, BAL
20120708,ANA ,ANA .vs BAL,HOME,W, BAL
20120720,ANA ,ANA .vs TEX,HOME,W, TEX
20120721,ANA ,ANA .vs TEX,HOME,L, TEX
20120722,ANA ,ANA .vs TEX,HOME,W, TEX
20120723,ANA ,ANA .vs KCA,HOME,W, KCA
20120724,ANA ,ANA .vs KCA,HOME,L, KCA
20120725,ANA ,ANA .vs KCA,HOME,W, KCA
20120727,ANA ,ANA .vs TBA,HOME,W, TBA
20120728,ANA ,ANA .vs TBA,HOME,L, TBA
20120729,ANA ,ANA .vs TBA,HOME,L, TBA
20120810,ANA ,ANA .vs SEA,HOME,W, SEA
20120811,ANA ,ANA .vs SEA,HOME,L, SEA
20120812,ANA ,ANA .vs SEA,HOME,L, SEA
20120813,ANA ,ANA .vs CLE,HOME,L, CLE
20120814,ANA ,ANA .vs CLE,HOME,W, CLE
20120815,ANA ,ANA .vs CLE,HOME,W, CLE
20120816,ANA ,ANA .vs TBA,HOME,L, TBA
20120817,ANA ,ANA .vs TBA,HOME,L, TBA
20120818,ANA ,ANA .vs TBA,HOME,L, TBA
20120819,ANA ,ANA .vs TBA,HOME,L, TBA
20120828,ANA ,ANA .vs BOS,HOME,W, BOS
20120829,ANA ,ANA .vs BOS,HOME,W, BOS
20120830,ANA ,ANA .vs BOS,HOME,W, BOS
20120907,ANA ,ANA .vs DET,HOME,W, DET
20120908,ANA ,ANA .vs DET,HOME,W, DET
20120909,ANA ,ANA .vs DET,HOME,W, DET
20120910,ANA ,ANA .vs OAK,HOME,L, OAK
20120911,ANA ,ANA .vs OAK,HOME,L, OAK
20120912,ANA ,ANA .vs OAK,HOME,L, OAK
20120913,ANA ,ANA .vs OAK,HOME,W, OAK
20120918,ANA ,ANA .vs TEX,HOME,W, TEX
20120919,ANA ,ANA .vs TEX,HOME,L, TEX
20120920,ANA ,ANA .vs TEX,HOME,L, TEX
20120921,ANA ,ANA .vs CHA,HOME,W, CHA
20120922,ANA ,ANA .vs CHA,HOME,W, CHA
20120923,ANA ,ANA .vs CHA,HOME,W, CHA
20120925,ANA ,ANA .vs SEA,HOME,W, SEA
20120926,ANA ,ANA .vs SEA,HOME,W, SEA
20120927,ANA ,ANA .vs SEA,HOME,L, SEA
20130409,ANA ,ANA .vs OAK,HOME,L, OAK
20130410,ANA ,ANA .vs OAK,HOME,L, OAK
20130411,ANA ,ANA .vs OAK,HOME,L, OAK
20130412,ANA ,ANA .vs HOU,HOME,L, HOU
20130413,ANA ,ANA .vs HOU,HOME,W, HOU
20130414,ANA ,ANA .vs HOU,HOME,W, HOU
20130419,ANA ,ANA .vs DET,HOME,W, DET
20130420,ANA ,ANA .vs DET,HOME,W, DET
20130421,ANA ,ANA .vs DET,HOME,W, DET
20130422,ANA ,ANA .vs TEX,HOME,L, TEX
20130423,ANA ,ANA .vs TEX,HOME,W, TEX
20130424,ANA ,ANA .vs TEX,HOME,L, TEX
20130502,ANA ,ANA .vs BAL,HOME,L, BAL
20130503,ANA ,ANA .vs BAL,HOME,W, BAL
20130504,ANA ,ANA .vs BAL,HOME,L, BAL
20130505,ANA ,ANA .vs BAL,HOME,L, BAL
20130513,ANA ,ANA .vs KCA,HOME,L, KCA
20130514,ANA ,ANA .vs KCA,HOME,W, KCA
20130515,ANA ,ANA .vs KCA,HOME,L, KCA
20130516,ANA ,ANA .vs CHA,HOME,L, CHA
20130517,ANA ,ANA .vs CHA,HOME,L, CHA
20130518,ANA ,ANA .vs CHA,HOME,W, CHA
20130519,ANA ,ANA .vs CHA,HOME,W, CHA
20130521,ANA ,ANA .vs SEA,HOME,W, SEA
20130522,ANA ,ANA .vs SEA,HOME,W, SEA
20130529,ANA ,ANA .vs LAN,HOME,W, LAN
20130530,ANA ,ANA .vs LAN,HOME,W, LAN
20130531,ANA ,ANA .vs HOU,HOME,L, HOU
20130601,ANA ,ANA .vs HOU,HOME,L, HOU
20130602,ANA ,ANA .vs HOU,HOME,L, HOU
20130603,ANA ,ANA .vs HOU,HOME,L, HOU
20130604,ANA ,ANA .vs CHN,HOME,W, CHN
20130605,ANA ,ANA .vs CHN,HOME,L, CHN
20130614,ANA ,ANA .vs NYA,HOME,W, NYA
20130615,ANA ,ANA .vs NYA,HOME,W, NYA
20130616,ANA ,ANA .vs NYA,HOME,L, NYA
20130617,ANA ,ANA .vs SEA,HOME,W, SEA
20130618,ANA ,ANA .vs SEA,HOME,L, SEA
20130619,ANA ,ANA .vs SEA,HOME,W, SEA
20130620,ANA ,ANA .vs SEA,HOME,W, SEA
20130621,ANA ,ANA .vs PIT,HOME,L, PIT
20130622,ANA ,ANA .vs PIT,HOME,L, PIT
20130623,ANA ,ANA .vs PIT,HOME,L, PIT
20130702,ANA ,ANA .vs SLN,HOME,W, SLN
20130703,ANA ,ANA .vs SLN,HOME,L, SLN
20130704,ANA ,ANA .vs SLN,HOME,W, SLN
20130705,ANA ,ANA .vs BOS,HOME,L, BOS
20130706,ANA ,ANA .vs BOS,HOME,W, BOS
20130707,ANA ,ANA .vs BOS,HOME,W, BOS
20130719,ANA ,ANA .vs OAK,HOME,W, OAK
20130720,ANA ,ANA .vs OAK,HOME,W, OAK
20130721,ANA ,ANA .vs OAK,HOME,L, OAK
20130722,ANA ,ANA .vs MIN,HOME,L, MIN
20130723,ANA ,ANA .vs MIN,HOME,L, MIN
20130724,ANA ,ANA .vs MIN,HOME,W, MIN
20130801,ANA ,ANA .vs TOR,HOME,W, TOR
20130802,ANA ,ANA .vs TOR,HOME,W, TOR
20130803,ANA ,ANA .vs TOR,HOME,W, TOR
20130804,ANA ,ANA .vs TOR,HOME,L, TOR
20130805,ANA ,ANA .vs TEX,HOME,L, TEX
20130806,ANA ,ANA .vs TEX,HOME,L, TEX
20130807,ANA ,ANA .vs TEX,HOME,L, TEX
20130816,ANA ,ANA .vs HOU,HOME,L, HOU
20130817,ANA ,ANA .vs HOU,HOME,W, HOU
20130818,ANA ,ANA .vs HOU,HOME,L, HOU
20130819,ANA ,ANA .vs CLE,HOME,L, CLE
20130820,ANA ,ANA .vs CLE,HOME,L, CLE
20130821,ANA ,ANA .vs CLE,HOME,L, CLE
20130902,ANA ,ANA .vs TBA,HOME,W, TBA
20130903,ANA ,ANA .vs TBA,HOME,L, TBA
20130904,ANA ,ANA .vs TBA,HOME,L, TBA
20130905,ANA ,ANA .vs TBA,HOME,W, TBA
20130906,ANA ,ANA .vs TEX,HOME,W, TEX
20130907,ANA ,ANA .vs TEX,HOME,W, TEX
20130908,ANA ,ANA .vs TEX,HOME,L, TEX
20130920,ANA ,ANA .vs SEA,HOME,W, SEA
20130921,ANA ,ANA .vs SEA,HOME,W, SEA
20130922,ANA ,ANA .vs SEA,HOME,L, SEA
20130923,ANA ,ANA .vs OAK,HOME,L, OAK
20130924,ANA ,ANA .vs OAK,HOME,W, OAK
20130925,ANA ,ANA .vs OAK,HOME,W, OAK
20140331,ANA ,ANA .vs SEA,HOME,L, SEA
20140401,ANA ,ANA .vs SEA,HOME,L, SEA
20140402,ANA ,ANA .vs SEA,HOME,L, SEA
20140411,ANA ,ANA .vs NYN,HOME,W, NYN
20140412,ANA ,ANA .vs NYN,HOME,L, NYN
20140413,ANA ,ANA .vs NYN,HOME,W, NYN
20140414,ANA ,ANA .vs OAK,HOME,L, OAK
20140415,ANA ,ANA .vs OAK,HOME,L, OAK
20140416,ANA ,ANA .vs OAK,HOME,W, OAK
20140428,ANA ,ANA .vs CLE,HOME,W, CLE
20140429,ANA ,ANA .vs CLE,HOME,W, CLE
20140430,ANA ,ANA .vs CLE,HOME,W, CLE
20140502,ANA ,ANA .vs TEX,HOME,L, TEX
20140503,ANA ,ANA .vs TEX,HOME,W, TEX
20140504,ANA ,ANA .vs TEX,HOME,L, TEX
20140505,ANA ,ANA .vs NYA,HOME,W, NYA
20140506,ANA ,ANA .vs NYA,HOME,L, NYA
20140507,ANA ,ANA .vs NYA,HOME,L, NYA
20140515,ANA ,ANA .vs TBA,HOME,W, TBA
20140516,ANA ,ANA .vs TBA,HOME,L, TBA
20140517,ANA ,ANA .vs TBA,HOME,W, TBA
20140518,ANA ,ANA .vs TBA,HOME,W, TBA
20140519,ANA ,ANA .vs HOU,HOME,L, HOU
20140520,ANA ,ANA .vs HOU,HOME,W, HOU
20140521,ANA ,ANA .vs HOU,HOME,W, HOU
20140523,ANA ,ANA .vs KCA,HOME,W, KCA
20140524,ANA ,ANA .vs KCA,HOME,L, KCA
20140525,ANA ,ANA .vs KCA,HOME,W, KCA
20140606,ANA ,ANA .vs CHA,HOME,W, CHA
20140607,ANA ,ANA .vs CHA,HOME,W, CHA
20140608,ANA ,ANA .vs CHA,HOME,W, CHA
20140609,ANA ,ANA .vs OAK,HOME,W, OAK
20140610,ANA ,ANA .vs OAK,HOME,W, OAK
20140611,ANA ,ANA .vs OAK,HOME,L, OAK
20140620,ANA ,ANA .vs TEX,HOME,W, TEX
20140621,ANA ,ANA .vs TEX,HOME,W, TEX
20140622,ANA ,ANA .vs TEX,HOME,W, TEX
20140624,ANA ,ANA .vs MIN,HOME,W, MIN
20140625,ANA ,ANA .vs MIN,HOME,W, MIN
20140626,ANA ,ANA .vs MIN,HOME,W, MIN
20140703,ANA ,ANA .vs HOU,HOME,W, HOU
20140704,ANA ,ANA .vs HOU,HOME,W, HOU
20140705,ANA ,ANA .vs HOU,HOME,W, HOU
20140706,ANA ,ANA .vs HOU,HOME,W, HOU
20140707,ANA ,ANA .vs TOR,HOME,W, TOR
20140708,ANA ,ANA .vs TOR,HOME,L, TOR
20140709,ANA ,ANA .vs TOR,HOME,W, TOR
20140718,ANA ,ANA .vs SEA,HOME,W, SEA
20140719,ANA ,ANA .vs SEA,HOME,L, SEA
20140720,ANA ,ANA .vs SEA,HOME,W, SEA
20140721,ANA ,ANA .vs BAL,HOME,L, BAL
20140722,ANA ,ANA .vs BAL,HOME,L, BAL
20140723,ANA ,ANA .vs BAL,HOME,W, BAL
20140724,ANA ,ANA .vs DET,HOME,L, DET
20140725,ANA ,ANA .vs DET,HOME,W, DET
20140726,ANA ,ANA .vs DET,HOME,W, DET
20140727,ANA ,ANA .vs DET,HOME,W, DET
20140806,ANA ,ANA .vs LAN,HOME,L, LAN
20140807,ANA ,ANA .vs LAN,HOME,L, LAN
20140808,ANA ,ANA .vs BOS,HOME,L, BOS
20140809,ANA ,ANA .vs BOS,HOME,W, BOS
20140810,ANA ,ANA .vs BOS,HOME,L, BOS
20140812,ANA ,ANA .vs PHI,HOME,W, PHI
20140813,ANA ,ANA .vs PHI,HOME,W, PHI
20140825,ANA ,ANA .vs MIA,HOME,L, MIA
20140826,ANA ,ANA .vs MIA,HOME,W, MIA
20140827,ANA ,ANA .vs MIA,HOME,W, MIA
20140828,ANA ,ANA .vs OAK,HOME,W, OAK
20140829,ANA ,ANA .vs OAK,HOME,W, OAK
20140830,ANA ,ANA .vs OAK,HOME,W, OAK
20140831,ANA ,ANA .vs OAK,HOME,W, OAK
20140912,ANA ,ANA .vs HOU,HOME,W, HOU
20140913,ANA ,ANA .vs HOU,HOME,W, HOU
20140914,ANA ,ANA .vs HOU,HOME,L, HOU
20140915,ANA ,ANA .vs SEA,HOME,W, SEA
20140916,ANA ,ANA .vs SEA,HOME,L, SEA
20140917,ANA ,ANA .vs SEA,HOME,W, SEA
20140918,ANA ,ANA .vs SEA,HOME,L, SEA
20140919,ANA ,ANA .vs TEX,HOME,L, TEX
20140920,ANA ,ANA .vs TEX,HOME,W, TEX
20140921,ANA ,ANA .vs TEX,HOME,L, TEX
20150410,ANA ,ANA .vs KCA,HOME,L, KCA
20150411,ANA ,ANA .vs KCA,HOME,L, KCA
20150412,ANA ,ANA .vs KCA,HOME,L, KCA
20150420,ANA ,ANA .vs OAK,HOME,L, OAK
20150421,ANA ,ANA .vs OAK,HOME,W, OAK
20150422,ANA ,ANA .vs OAK,HOME,L, OAK
20150423,ANA ,ANA .vs OAK,HOME,W, OAK
20150424,ANA ,ANA .vs TEX,HOME,W, TEX
20150425,ANA ,ANA .vs TEX,HOME,W, TEX
20150426,ANA ,ANA .vs TEX,HOME,L, TEX
20150504,ANA ,ANA .vs SEA,HOME,L, SEA
20150505,ANA ,ANA .vs SEA,HOME,W, SEA
20150506,ANA ,ANA .vs SEA,HOME,W, SEA
20150507,ANA ,ANA .vs HOU,HOME,L, HOU
20150508,ANA ,ANA .vs HOU,HOME,W, HOU
20150509,ANA ,ANA .vs HOU,HOME,L, HOU
20150510,ANA ,ANA .vs HOU,HOME,W, HOU
20150512,ANA ,ANA .vs COL,HOME,W, COL
20150513,ANA ,ANA .vs COL,HOME,W, COL
20150525,ANA ,ANA .vs SDN,HOME,W, SDN
20150526,ANA ,ANA .vs SDN,HOME,L, SDN
20150527,ANA ,ANA .vs SDN,HOME,L, SDN
20150528,ANA ,ANA .vs DET,HOME,W, DET
20150529,ANA ,ANA .vs DET,HOME,W, DET
20150530,ANA ,ANA .vs DET,HOME,W, DET
20150531,ANA ,ANA .vs DET,HOME,W, DET
20150601,ANA ,ANA .vs TBA,HOME,W, TBA
20150602,ANA ,ANA .vs TBA,HOME,L, TBA
20150603,ANA ,ANA .vs TBA,HOME,L, TBA
20150612,ANA ,ANA .vs OAK,HOME,W, OAK
20150613,ANA ,ANA .vs OAK,HOME,W, OAK
20150614,ANA ,ANA .vs OAK,HOME,L, OAK
20150615,ANA ,ANA .vs ARI,HOME,L, ARI
20150616,ANA ,ANA .vs ARI,HOME,W, ARI
20150622,ANA ,ANA .vs HOU,HOME,W, HOU
20150623,ANA ,ANA .vs HOU,HOME,L, HOU
20150624,ANA ,ANA .vs HOU,HOME,W, HOU
20150626,ANA ,ANA .vs SEA,HOME,L, SEA
20150627,ANA ,ANA .vs SEA,HOME,W, SEA
20150628,ANA ,ANA .vs SEA,HOME,W, SEA
20150629,ANA ,ANA .vs NYA,HOME,W, NYA
20150630,ANA ,ANA .vs NYA,HOME,W, NYA
20150701,ANA ,ANA .vs NYA,HOME,L, NYA
20150717,ANA ,ANA .vs BOS,HOME,W, BOS
20150718,ANA ,ANA .vs BOS,HOME,W, BOS
20150720,ANA ,ANA .vs BOS,HOME,W, BOS
20150720,ANA ,ANA .vs BOS,HOME,W, BOS
20150721,ANA ,ANA .vs MIN,HOME,W, MIN
20150722,ANA ,ANA .vs MIN,HOME,W, MIN
20150723,ANA ,ANA .vs MIN,HOME,L, MIN
20150724,ANA ,ANA .vs TEX,HOME,L, TEX
20150725,ANA ,ANA .vs TEX,HOME,L, TEX
20150726,ANA ,ANA .vs TEX,HOME,W, TEX
20150803,ANA ,ANA .vs CLE,HOME,W, CLE
20150804,ANA ,ANA .vs CLE,HOME,L, CLE
20150805,ANA ,ANA .vs CLE,HOME,W, CLE
20150807,ANA ,ANA .vs BAL,HOME,W, BAL
20150808,ANA ,ANA .vs BAL,HOME,L, BAL
20150809,ANA ,ANA .vs BAL,HOME,W, BAL
20150817,ANA ,ANA .vs CHA,HOME,W, CHA
20150818,ANA ,ANA .vs CHA,HOME,W, CHA
20150819,ANA ,ANA .vs CHA,HOME,W, CHA
20150820,ANA ,ANA .vs CHA,HOME,L, CHA
20150821,ANA ,ANA .vs TOR,HOME,L, TOR
20150822,ANA ,ANA .vs TOR,HOME,L, TOR
20150823,ANA ,ANA .vs TOR,HOME,L, TOR
20150904,ANA ,ANA .vs TEX,HOME,W, TEX
20150905,ANA ,ANA .vs TEX,HOME,L, TEX
20150906,ANA ,ANA .vs TEX,HOME,W, TEX
20150907,ANA ,ANA .vs LAN,HOME,L, LAN
20150908,ANA ,ANA .vs LAN,HOME,L, LAN
20150909,ANA ,ANA .vs LAN,HOME,W, LAN
20150911,ANA ,ANA .vs HOU,HOME,W, HOU
20150912,ANA ,ANA .vs HOU,HOME,W, HOU
20150913,ANA ,ANA .vs HOU,HOME,L, HOU
20150925,ANA ,ANA .vs SEA,HOME,W, SEA
20150926,ANA ,ANA .vs SEA,HOME,W, SEA
20150927,ANA ,ANA .vs SEA,HOME,W, SEA
20150928,ANA ,ANA .vs OAK,HOME,W, OAK
20150929,ANA ,ANA .vs OAK,HOME,W, OAK
20150930,ANA ,ANA .vs OAK,HOME,L, OAK
20160404,ANA ,ANA .vs CHN,HOME,L, CHN
20160405,ANA ,ANA .vs CHN,HOME,L, CHN
20160407,ANA ,ANA .vs TEX,HOME,W, TEX
20160408,ANA ,ANA .vs TEX,HOME,L, TEX
20160409,ANA ,ANA .vs TEX,HOME,L, TEX
20160410,ANA ,ANA .vs TEX,HOME,W, TEX
20160422,ANA ,ANA .vs SEA,HOME,L, SEA
20160423,ANA ,ANA .vs SEA,HOME,W, SEA
20160424,ANA ,ANA .vs SEA,HOME,L, SEA
20160425,ANA ,ANA .vs KCA,HOME,W, KCA
20160426,ANA ,ANA .vs KCA,HOME,W, KCA
20160427,ANA ,ANA .vs KCA,HOME,W, KCA
20160506,ANA ,ANA .vs TBA,HOME,L, TBA
20160507,ANA ,ANA .vs TBA,HOME,L, TBA
20160508,ANA ,ANA .vs TBA,HOME,L, TBA
20160510,ANA ,ANA .vs SLN,HOME,L, SLN
20160511,ANA ,ANA .vs SLN,HOME,L, SLN
20160512,ANA ,ANA .vs SLN,HOME,L, SLN
20160518,ANA ,ANA .vs LAN,HOME,W, LAN
20160519,ANA ,ANA .vs LAN,HOME,W, LAN
20160520,ANA ,ANA .vs BAL,HOME,L, BAL
20160521,ANA ,ANA .vs BAL,HOME,L, BAL
20160522,ANA ,ANA .vs BAL,HOME,W, BAL
20160527,ANA ,ANA .vs HOU,HOME,W, HOU
20160528,ANA ,ANA .vs HOU,HOME,L, HOU
20160529,ANA ,ANA .vs HOU,HOME,L, HOU
20160530,ANA ,ANA .vs DET,HOME,W, DET
20160531,ANA ,ANA .vs DET,HOME,W, DET
20160601,ANA ,ANA .vs DET,HOME,L, DET
20160610,ANA ,ANA .vs CLE,HOME,L, CLE
20160611,ANA ,ANA .vs CLE,HOME,W, CLE
20160612,ANA ,ANA .vs CLE,HOME,L, CLE
20160613,ANA ,ANA .vs MIN,HOME,L, MIN
20160614,ANA ,ANA .vs MIN,HOME,W, MIN
20160615,ANA ,ANA .vs MIN,HOME,W, MIN
20160623,ANA ,ANA .vs OAK,HOME,L, OAK
20160624,ANA ,ANA .vs OAK,HOME,L, OAK
20160625,ANA ,ANA .vs OAK,HOME,L, OAK
20160626,ANA ,ANA .vs OAK,HOME,W, OAK
20160627,ANA ,ANA .vs HOU,HOME,L, HOU
20160628,ANA ,ANA .vs HOU,HOME,L, HOU
20160629,ANA ,ANA .vs HOU,HOME,L, HOU
20160715,ANA ,ANA .vs CHA,HOME,W, CHA
20160716,ANA ,ANA .vs CHA,HOME,W, CHA
20160717,ANA ,ANA .vs CHA,HOME,W, CHA
20160718,ANA ,ANA .vs TEX,HOME,W, TEX
20160719,ANA ,ANA .vs TEX,HOME,W, TEX
20160720,ANA ,ANA .vs TEX,HOME,W, TEX
20160728,ANA ,ANA .vs BOS,HOME,W, BOS
20160729,ANA ,ANA .vs BOS,HOME,L, BOS
20160730,ANA ,ANA .vs BOS,HOME,W, BOS
20160731,ANA ,ANA .vs BOS,HOME,L, BOS
20160802,ANA ,ANA .vs OAK,HOME,W, OAK
20160803,ANA ,ANA .vs OAK,HOME,W, OAK
20160804,ANA ,ANA .vs OAK,HOME,L, OAK
20160815,ANA ,ANA .vs SEA,HOME,L, SEA
20160816,ANA ,ANA .vs SEA,HOME,W, SEA
20160817,ANA ,ANA .vs SEA,HOME,L, SEA
20160818,ANA ,ANA .vs SEA,HOME,W, SEA
20160819,ANA ,ANA .vs NYA,HOME,L, NYA
20160820,ANA ,ANA .vs NYA,HOME,L, NYA
20160821,ANA ,ANA .vs NYA,HOME,W, NYA
20160829,ANA ,ANA .vs CIN,HOME,W, CIN
20160830,ANA ,ANA .vs CIN,HOME,W, CIN
20160831,ANA ,ANA .vs CIN,HOME,W, CIN
20160909,ANA ,ANA .vs TEX,HOME,L, TEX
20160910,ANA ,ANA .vs TEX,HOME,L, TEX
20160911,ANA ,ANA .vs TEX,HOME,W, TEX
20160912,ANA ,ANA .vs SEA,HOME,L, SEA
20160913,ANA ,ANA .vs SEA,HOME,L, SEA
20160914,ANA ,ANA .vs SEA,HOME,L, SEA
20160915,ANA ,ANA .vs TOR,HOME,L, TOR
20160916,ANA ,ANA .vs TOR,HOME,L, TOR
20160917,ANA ,ANA .vs TOR,HOME,W, TOR
20160918,ANA ,ANA .vs TOR,HOME,W, TOR
20160926,ANA ,ANA .vs OAK,HOME,W, OAK
20160927,ANA ,ANA .vs OAK,HOME,W, OAK
20160928,ANA ,ANA .vs OAK,HOME,W, OAK
20160930,ANA ,ANA .vs HOU,HOME,W, HOU
20161001,ANA ,ANA .vs HOU,HOME,L, HOU
20161002,ANA ,ANA .vs HOU,HOME,W, HOU
20170407,ANA ,ANA .vs SEA,HOME,W, SEA
20170408,ANA ,ANA .vs SEA,HOME,W, SEA
20170409,ANA ,ANA .vs SEA,HOME,W, SEA
20170411,ANA ,ANA .vs TEX,HOME,W, TEX
20170412,ANA ,ANA .vs TEX,HOME,L, TEX
20170413,ANA ,ANA .vs TEX,HOME,L, TEX
20170421,ANA ,ANA .vs TOR,HOME,L, TOR
20170422,ANA ,ANA .vs TOR,HOME,W, TOR
20170423,ANA ,ANA .vs TOR,HOME,L, TOR
20170424,ANA ,ANA .vs TOR,HOME,W, TOR
20170425,ANA ,ANA .vs OAK,HOME,W, OAK
20170426,ANA ,ANA .vs OAK,HOME,W, OAK
20170427,ANA ,ANA .vs OAK,HOME,W, OAK
20170505,ANA ,ANA .vs HOU,HOME,L, HOU
20170506,ANA ,ANA .vs HOU,HOME,W, HOU
20170507,ANA ,ANA .vs HOU,HOME,L, HOU
20170511,ANA ,ANA .vs DET,HOME,L, DET
20170512,ANA ,ANA .vs DET,HOME,W, DET
20170513,ANA ,ANA .vs DET,HOME,L, DET
20170514,ANA ,ANA .vs DET,HOME,W, DET
20170515,ANA ,ANA .vs CHA,HOME,W, CHA
20170516,ANA ,ANA .vs CHA,HOME,W, CHA
20170517,ANA ,ANA .vs CHA,HOME,W, CHA
20170529,ANA ,ANA .vs ATL,HOME,L, ATL
20170530,ANA ,ANA .vs ATL,HOME,W, ATL
20170531,ANA ,ANA .vs ATL,HOME,W, ATL
20170601,ANA ,ANA .vs MIN,HOME,L, MIN
20170602,ANA ,ANA .vs MIN,HOME,L, MIN
20170603,ANA ,ANA .vs MIN,HOME,W, MIN
20170604,ANA ,ANA .vs MIN,HOME,L, MIN
20170612,ANA ,ANA .vs NYA,HOME,L, NYA
20170613,ANA ,ANA .vs NYA,HOME,W, NYA
20170614,ANA ,ANA .vs NYA,HOME,W, NYA
20170615,ANA ,ANA .vs KCA,HOME,L, KCA
20170616,ANA ,ANA .vs KCA,HOME,L, KCA
20170617,ANA ,ANA .vs KCA,HOME,W, KCA
20170618,ANA ,ANA .vs KCA,HOME,L, KCA
20170628,ANA ,ANA .vs LAN,HOME,W, LAN
20170629,ANA ,ANA .vs LAN,HOME,L, LAN
20170630,ANA ,ANA .vs SEA,HOME,L, SEA
20170701,ANA ,ANA .vs SEA,HOME,W, SEA
20170702,ANA ,ANA .vs SEA,HOME,L, SEA
20170714,ANA ,ANA .vs TBA,HOME,L, TBA
20170715,ANA ,ANA .vs TBA,HOME,L, TBA
20170716,ANA ,ANA .vs TBA,HOME,W, TBA
20170718,ANA ,ANA .vs WAS,HOME,L, WAS
20170719,ANA ,ANA .vs WAS,HOME,W, WAS
20170721,ANA ,ANA .vs BOS,HOME,L, BOS
20170722,ANA ,ANA .vs BOS,HOME,W, BOS
20170723,ANA ,ANA .vs BOS,HOME,W, BOS
20170801,ANA ,ANA .vs PHI,HOME,W, PHI
20170802,ANA ,ANA .vs PHI,HOME,W, PHI
20170803,ANA ,ANA .vs PHI,HOME,W, PHI
20170804,ANA ,ANA .vs OAK,HOME,W, OAK
20170805,ANA ,ANA .vs OAK,HOME,L, OAK
20170806,ANA ,ANA .vs OAK,HOME,L, OAK
20170807,ANA ,ANA .vs BAL,HOME,L, BAL
20170808,ANA ,ANA .vs BAL,HOME,W, BAL
20170809,ANA ,ANA .vs BAL,HOME,W, BAL
20170821,ANA ,ANA .vs TEX,HOME,L, TEX
20170822,ANA ,ANA .vs TEX,HOME,W, TEX
20170823,ANA ,ANA .vs TEX,HOME,L, TEX
20170824,ANA ,ANA .vs TEX,HOME,L, TEX
20170825,ANA ,ANA .vs HOU,HOME,L, HOU
20170826,ANA ,ANA .vs HOU,HOME,W, HOU
20170827,ANA ,ANA .vs HOU,HOME,L, HOU
20170828,ANA ,ANA .vs OAK,HOME,W, OAK
20170829,ANA ,ANA .vs OAK,HOME,W, OAK
20170830,ANA ,ANA .vs OAK,HOME,W, OAK
20170912,ANA ,ANA .vs HOU,HOME,L, HOU
20170913,ANA ,ANA .vs HOU,HOME,W, HOU
20170914,ANA ,ANA .vs HOU,HOME,L, HOU
20170915,ANA ,ANA .vs TEX,HOME,W, TEX
20170916,ANA ,ANA .vs TEX,HOME,W, TEX
20170917,ANA ,ANA .vs TEX,HOME,L, TEX
20170919,ANA ,ANA .vs CLE,HOME,L, CLE
20170920,ANA ,ANA .vs CLE,HOME,L, CLE
20170921,ANA ,ANA .vs CLE,HOME,L, CLE
20170929,ANA ,ANA .vs SEA,HOME,W, SEA
20170930,ANA ,ANA .vs SEA,HOME,L, SEA
20171001,ANA ,ANA .vs SEA,HOME,W, SEA
20120410,ARI,ARI @ SDN,AWAY,W, SDN
20120411,ARI,ARI @ SDN,AWAY,L, SDN
20120412,ARI,ARI @ SDN,AWAY,W, SDN
20120413,ARI,ARI @ COL,AWAY,L, COL
20120414,ARI,ARI @ COL,AWAY,L, COL
20120415,ARI,ARI @ COL,AWAY,W, COL
20120427,ARI,ARI @ MIA,AWAY,W, MIA
20120428,ARI,ARI @ MIA,AWAY,L, MIA
20120429,ARI,ARI @ MIA,AWAY,W, MIA
20120430,ARI,ARI @ MIA,AWAY,W, MIA
20120501,ARI,ARI @ WAS,AWAY,W, WAS
20120502,ARI,ARI @ WAS,AWAY,L, WAS
