Team Name,MATCHUP,Location,WL,OPPONENT
CHA ,CHA .vs HOU,HOME,L, HOU
CHA ,CHA .vs HOU,HOME,W, HOU
CHA ,CHA .vs CHN,HOME,L, CHN
CHA ,CHA .vs CHN,HOME,W, CHN
CHA ,CHA .vs MIL,HOME,L, MIL
CHA ,CHA .vs MIL,HOME,W, MIL
CHA ,CHA .vs TEX,HOME,W, TEX
CHA ,CHA .vs ANA,HOME,W, ANA
CHA ,CHA .vs ANA,HOME,L, ANA
CHA ,CHA .vs OAK,HOME,W, OAK
CHA ,CHA .vs OAK,HOME,L, OAK
CHA ,CHA .vs NYA,HOME,W, NYA
CHA ,CHA .vs TBA,HOME,L, TBA
CHA ,CHA .vs TBA,HOME,W, TBA
CHA ,CHA .vs MIA,HOME,W, MIA
CHA ,CHA .vs NYN,HOME,W, NYN
CHA ,CHA .vs NYN,HOME,L, NYN
CHA ,CHA .vs ATL,HOME,L, ATL
CHA ,CHA .vs ATL,HOME,W, ATL
CHA ,CHA .vs TEX,HOME,L, TEX
CHA ,CHA .vs ARI,HOME,W, ARI
CHA ,CHA .vs ARI,HOME,L, ARI
CHA ,CHA .vs NYA,HOME,L, NYA
CHA ,CHA .vs SDN,HOME,L, SDN
CHA ,CHA .vs SDN,HOME,W, SDN
CHA ,CHA .vs SFN,HOME,W, SFN
CHA ,CHA .vs CIN,HOME,L, CIN
CHA ,CHA .vs CIN,HOME,W, CIN
CHA ,CHA .vs PIT,HOME,L, PIT
CHA ,CHA .vs SLN,HOME,L, SLN
CHA ,CHA .vs WAS,HOME,L, WAS
CHA ,CHA .vs WAS,HOME,W, WAS
CHA ,CHA .vs PHI,HOME,W, PHI
CHA ,CHA .vs PHI,HOME,L, PHI
CHA ,CHA .vs LAN,HOME,L, LAN
CHA ,CHA .vs SFN,HOME,L, SFN
CHN,CHN @ SLN,AWAY,W, SLN
CHN,CHN @ SLN,AWAY,L, SLN
CHN,CHN @ MIA,AWAY,L, MIA
CHN,CHN @ PHI,AWAY,W, PHI
CHN,CHN @ PHI,AWAY,L, PHI
CHN,CHN @ CIN,AWAY,W, CIN
CHN,CHN @ CIN,AWAY,L, CIN
CHN,CHN @ MIL,AWAY,L, MIL
CHN,CHN @ MIL,AWAY,W, MIL
CHN,CHN @ HOU,AWAY,L, HOU
CHN,CHN @ PIT,AWAY,L, PIT
CHN,CHN @ SFN,AWAY,L, SFN
CHN,CHN @ MIN,AWAY,L, MIN
CHN,CHN @ MIN,AWAY,W, MIN
CHN,CHN @ CHA,AWAY,W, CHA
CHN,CHN @ CHA,AWAY,L, CHA
CHN,CHN @ ARI,AWAY,L, ARI
CHN,CHN @ ATL,AWAY,W, ATL
CHN,CHN @ ATL,AWAY,L, ATL
CHN,CHN @ NYN,AWAY,W, NYN
CHN,CHN @ NYN,AWAY,L, NYN
CHN,CHN @ PIT,AWAY,W, PIT
CHN,CHN @ LAN,AWAY,L, LAN
CHN,CHN @ SDN,AWAY,L, SDN
CHN,CHN @ WAS,AWAY,L, WAS
CHN,CHN @ HOU,AWAY,W, HOU
CHN,CHN @ COL,AWAY,L, COL
CHN,CHN @ ARI,AWAY,W, ARI
CHN,CHN @ MIA,AWAY,W, MIA
CHN,CHN @ WAS,AWAY,W, WAS
CHN,CHN @ ANA,AWAY,L, ANA
CHN,CHN @ ANA,AWAY,W, ANA
CHN,CHN @ SEA,AWAY,L, SEA
CHN,CHN @ SEA,AWAY,W, SEA
CHN,CHN @ OAK,AWAY,L, OAK
CHN,CHN @ OAK,AWAY,W, OAK
CHN,CHN @ COL,AWAY,W, COL
CHN,CHN @ SFN,AWAY,W, SFN
CHN,CHN @ SDN,AWAY,W, SDN
CHN,CHN @ LAN,AWAY,W, LAN
CHN,CHN @ NYA,AWAY,L, NYA
CHN,CHN @ BOS,AWAY,W, BOS
CHN,CHN @ TOR,AWAY,L, TOR
CHN,CHN @ DET,AWAY,L, DET
CHN,CHN @ DET,AWAY,W, DET
CHN,CHN @ CLE,AWAY,W, CLE
CHN,CHN @ CLE,AWAY,L, CLE
CHN,CHN @ BOS,AWAY,L, BOS
CHN,CHN @ BAL,AWAY,W, BAL
CHN,CHN @ TBA,AWAY,W, TBA
CHN,CHN @ TBA,AWAY,L, TBA
CHN ,CHN .vs WAS,HOME,L, WAS
CHN ,CHN .vs WAS,HOME,W, WAS
CHN ,CHN .vs MIL,HOME,L, MIL
CHN ,CHN .vs MIL,HOME,W, MIL
CHN ,CHN .vs CIN,HOME,L, CIN
CHN ,CHN .vs CIN,HOME,W, CIN
CHN ,CHN .vs SLN,HOME,W, SLN
CHN ,CHN .vs SLN,HOME,L, SLN
CHN ,CHN .vs LAN,HOME,W, LAN
CHN ,CHN .vs LAN,HOME,L, LAN
CHN ,CHN .vs ATL,HOME,W, ATL
CHN ,CHN .vs ATL,HOME,L, ATL
CHN ,CHN .vs PHI,HOME,L, PHI
CHN ,CHN .vs CHA,HOME,L, CHA
CHN ,CHN .vs SDN,HOME,W, SDN
CHN ,CHN .vs DET,HOME,W, DET
CHN ,CHN .vs DET,HOME,L, DET
CHN ,CHN .vs BOS,HOME,W, BOS
CHN ,CHN .vs BOS,HOME,L, BOS
CHN ,CHN .vs NYN,HOME,W, NYN
CHN ,CHN .vs NYN,HOME,L, NYN
CHN ,CHN .vs HOU,HOME,W, HOU
CHN ,CHN .vs ARI,HOME,W, ARI
CHN ,CHN .vs MIA,HOME,L, MIA
CHN ,CHN .vs MIA,HOME,W, MIA
CHN ,CHN .vs PIT,HOME,W, PIT
CHN ,CHN .vs PIT,HOME,L, PIT
CHN ,CHN .vs HOU,HOME,L, HOU
CHN ,CHN .vs COL,HOME,W, COL
CHN ,CHN .vs COL,HOME,L, COL
CHN ,CHN .vs SFN,HOME,W, SFN
CHN ,CHN .vs SFN,HOME,L, SFN
CHN ,CHN .vs TEX,HOME,L, TEX
CHN ,CHN .vs TEX,HOME,W, TEX
CHN ,CHN .vs SDN,HOME,L, SDN
CHN ,CHN .vs CHA,HOME,W, CHA
CHN ,CHN .vs ARI,HOME,L, ARI
CHN ,CHN .vs ANA,HOME,W, ANA
CHN ,CHN .vs ANA,HOME,L, ANA
CHN ,CHN .vs PHI,HOME,W, PHI
CHN ,CHN .vs NYA,HOME,W, NYA
CHN ,CHN .vs NYA,HOME,L, NYA
CHN ,CHN .vs TBA,HOME,L, TBA
CHN ,CHN .vs TBA,HOME,W, TBA
CHN ,CHN .vs BAL,HOME,W, BAL
CHN ,CHN .vs KCA,HOME,L, KCA
CHN ,CHN .vs KCA,HOME,W, KCA
CHN ,CHN .vs CLE,HOME,L, CLE
CHN ,CHN .vs CLE,HOME,W, CLE
CHN ,CHN .vs SEA,HOME,W, SEA
CHN ,CHN .vs SEA,HOME,L, SEA
CHN ,CHN .vs TOR,HOME,W, TOR
CIN,CIN @ WAS,AWAY,L, WAS
CIN,CIN @ WAS,AWAY,W, WAS
CIN,CIN @ SLN,AWAY,L, SLN
CIN,CIN @ SLN,AWAY,W, SLN
CIN,CIN @ CHN,AWAY,W, CHN
CIN,CIN @ CHN,AWAY,L, CHN
CIN,CIN @ PIT,AWAY,W, PIT
CIN,CIN @ PIT,AWAY,L, PIT
CIN,CIN @ MIL,AWAY,W, MIL
CIN,CIN @ MIL,AWAY,L, MIL
CIN,CIN @ ATL,AWAY,W, ATL
CIN,CIN @ ATL,AWAY,L, ATL
CIN,CIN @ NYN,AWAY,W, NYN
CIN,CIN @ NYN,AWAY,L, NYN
CIN,CIN @ NYA,AWAY,L, NYA
CIN,CIN @ NYA,AWAY,W, NYA
CIN,CIN @ HOU,AWAY,W, HOU
CIN,CIN @ HOU,AWAY,L, HOU
CIN,CIN @ CLE,AWAY,L, CLE
CIN,CIN @ SFN,AWAY,L, SFN
CIN,CIN @ SFN,AWAY,W, SFN
CIN,CIN @ LAN,AWAY,W, LAN
CIN,CIN @ LAN,AWAY,L, LAN
CIN,CIN @ SDN,AWAY,L, SDN
CIN,CIN @ SDN,AWAY,W, SDN
CIN,CIN @ COL,AWAY,W, COL
CIN,CIN @ PHI,AWAY,L, PHI
CIN,CIN @ PHI,AWAY,W, PHI
CIN,CIN @ ARI,AWAY,W, ARI
CIN,CIN @ MIA,AWAY,L, MIA
CIN,CIN @ MIA,AWAY,W, MIA
CIN,CIN @ ARI,AWAY,L, ARI
CIN,CIN @ OAK,AWAY,L, OAK
CIN,CIN @ TEX,AWAY,L, TEX
CIN,CIN @ TEX,AWAY,W, TEX
CIN,CIN @ COL,AWAY,L, COL
CIN,CIN @ BOS,AWAY,L, BOS
CIN,CIN @ CLE,AWAY,W, CLE
CIN,CIN @ BAL,AWAY,L, BAL
CIN,CIN @ CHA,AWAY,W, CHA
CIN,CIN @ CHA,AWAY,L, CHA
CIN,CIN @ KCA,AWAY,L, KCA
CIN,CIN @ DET,AWAY,L, DET
CIN,CIN @ DET,AWAY,W, DET
CIN,CIN @ ANA,AWAY,L, ANA
CIN,CIN @ TOR,AWAY,L, TOR
CIN,CIN @ TBA,AWAY,W, TBA
CIN,CIN @ TBA,AWAY,L, TBA
CIN ,CIN .vs MIA,HOME,W, MIA
CIN ,CIN .vs MIA,HOME,L, MIA
CIN ,CIN .vs SLN,HOME,L, SLN
CIN ,CIN .vs SLN,HOME,W, SLN
CIN ,CIN .vs SFN,HOME,W, SFN
CIN ,CIN .vs SFN,HOME,L, SFN
CIN ,CIN .vs HOU,HOME,L, HOU
CIN ,CIN .vs HOU,HOME,W, HOU
CIN ,CIN .vs CHN,HOME,L, CHN
CIN ,CIN .vs CHN,HOME,W, CHN
CIN ,CIN .vs WAS,HOME,L, WAS
CIN ,CIN .vs WAS,HOME,W, WAS
CIN ,CIN .vs ATL,HOME,W, ATL
CIN ,CIN .vs COL,HOME,L, COL
CIN ,CIN .vs COL,HOME,W, COL
CIN ,CIN .vs PIT,HOME,L, PIT
CIN ,CIN .vs PIT,HOME,W, PIT
CIN ,CIN .vs DET,HOME,W, DET
CIN ,CIN .vs DET,HOME,L, DET
CIN ,CIN .vs CLE,HOME,W, CLE
CIN ,CIN .vs MIN,HOME,L, MIN
CIN ,CIN .vs MIN,HOME,W, MIN
CIN ,CIN .vs MIL,HOME,W, MIL
CIN ,CIN .vs MIL,HOME,L, MIL
CIN ,CIN .vs ARI,HOME,L, ARI
CIN ,CIN .vs ARI,HOME,W, ARI
CIN ,CIN .vs SDN,HOME,L, SDN
CIN ,CIN .vs SDN,HOME,W, SDN
CIN ,CIN .vs NYN,HOME,W, NYN
CIN ,CIN .vs NYN,HOME,L, NYN
CIN ,CIN .vs PHI,HOME,L, PHI
CIN ,CIN .vs PHI,HOME,W, PHI
CIN ,CIN .vs LAN,HOME,L, LAN
CIN ,CIN .vs LAN,HOME,W, LAN
CIN ,CIN .vs ANA,HOME,L, ANA
CIN ,CIN .vs ANA,HOME,W, ANA
CIN ,CIN .vs ATL,HOME,L, ATL
CIN ,CIN .vs SEA,HOME,L, SEA
CIN ,CIN .vs SEA,HOME,W, SEA
CIN ,CIN .vs OAK,HOME,W, OAK
CIN ,CIN .vs TBA,HOME,L, TBA
CIN ,CIN .vs TBA,HOME,W, TBA
CIN ,CIN .vs TOR,HOME,L, TOR
CIN ,CIN .vs TOR,HOME,W, TOR
CIN ,CIN .vs BOS,HOME,L, BOS
CIN ,CIN .vs CLE,HOME,L, CLE
CIN ,CIN .vs KCA,HOME,L, KCA
CIN ,CIN .vs OAK,HOME,L, OAK
CIN ,CIN .vs TEX,HOME,W, TEX
CIN ,CIN .vs TEX,HOME,L, TEX
CIN ,CIN .vs BAL,HOME,W, BAL
CIN ,CIN .vs BAL,HOME,L, BAL
CIN ,CIN .vs NYA,HOME,L, NYA
CIN ,CIN .vs NYA,HOME,W, NYA
CLE,CLE @ KCA,AWAY,W, KCA
CLE,CLE @ SEA,AWAY,W, SEA
CLE,CLE @ SEA,AWAY,L, SEA
CLE,CLE @ OAK,AWAY,W, OAK
CLE,CLE @ OAK,AWAY,L, OAK
CLE,CLE @ CHA,AWAY,L, CHA
CLE,CLE @ CHA,AWAY,W, CHA
CLE,CLE @ BOS,AWAY,W, BOS
CLE,CLE @ BOS,AWAY,L, BOS
CLE,CLE @ MIN,AWAY,W, MIN
CLE,CLE @ DET,AWAY,W, DET
CLE,CLE @ DET,AWAY,L, DET
CLE,CLE @ SLN,AWAY,W, SLN
CLE,CLE @ SLN,AWAY,L, SLN
CLE,CLE @ CIN,AWAY,L, CIN
CLE,CLE @ HOU,AWAY,W, HOU
CLE,CLE @ HOU,AWAY,L, HOU
CLE,CLE @ NYA,AWAY,L, NYA
CLE,CLE @ BAL,AWAY,W, BAL
CLE,CLE @ BAL,AWAY,L, BAL
CLE,CLE @ TOR,AWAY,W, TOR
CLE,CLE @ TOR,AWAY,L, TOR
CLE,CLE @ TBA,AWAY,W, TBA
CLE,CLE @ TBA,AWAY,L, TBA
CLE,CLE @ MIN,AWAY,L, MIN
CLE,CLE @ KCA,AWAY,L, KCA
CLE,CLE @ ANA,AWAY,W, ANA
CLE,CLE @ ANA,AWAY,L, ANA
CLE,CLE @ TEX,AWAY,L, TEX
CLE,CLE @ TEX,AWAY,W, TEX
CLE,CLE @ PHI,AWAY,L, PHI
CLE,CLE @ PHI,AWAY,W, PHI
CLE,CLE @ MIA,AWAY,L, MIA
CLE,CLE @ MIA,AWAY,W, MIA
CLE,CLE @ ATL,AWAY,L, ATL
CLE,CLE @ SFN,AWAY,L, SFN
CLE,CLE @ ARI,AWAY,L, ARI
CLE,CLE @ ARI,AWAY,W, ARI
CLE,CLE @ LAN,AWAY,L, LAN
CLE,CLE @ LAN,AWAY,W, LAN
CLE,CLE @ NYA,AWAY,W, NYA
CLE,CLE @ CHN,AWAY,W, CHN
CLE,CLE @ PIT,AWAY,W, PIT
CLE,CLE @ PIT,AWAY,L, PIT
CLE,CLE @ CIN,AWAY,W, CIN
CLE,CLE @ MIL,AWAY,L, MIL
CLE,CLE @ MIL,AWAY,W, MIL
CLE,CLE @ CHN,AWAY,L, CHN
CLE,CLE @ ATL,AWAY,W, ATL
CLE,CLE @ WAS,AWAY,W, WAS
CLE,CLE @ WAS,AWAY,L, WAS
CLE,CLE @ COL,AWAY,L, COL
CLE,CLE @ SFN,AWAY,W, SFN
CLE ,CLE .vs TOR,HOME,L, TOR
CLE ,CLE .vs TOR,HOME,W, TOR
CLE ,CLE .vs CHA,HOME,L, CHA
CLE ,CLE .vs KCA,HOME,W, KCA
CLE ,CLE .vs KCA,HOME,L, KCA
CLE ,CLE .vs ANA,HOME,W, ANA
CLE ,CLE .vs ANA,HOME,L, ANA
CLE ,CLE .vs TEX,HOME,W, TEX
CLE ,CLE .vs TEX,HOME,L, TEX
CLE ,CLE .vs CHA,HOME,W, CHA
CLE ,CLE .vs SEA,HOME,W, SEA
CLE ,CLE .vs MIA,HOME,L, MIA
CLE ,CLE .vs MIA,HOME,W, MIA
CLE ,CLE .vs DET,HOME,W, DET
CLE ,CLE .vs MIN,HOME,W, MIN
CLE ,CLE .vs MIN,HOME,L, MIN
CLE ,CLE .vs PIT,HOME,W, PIT
CLE ,CLE .vs PIT,HOME,L, PIT
CLE ,CLE .vs CIN,HOME,W, CIN
CLE ,CLE .vs TBA,HOME,W, TBA
CLE ,CLE .vs TBA,HOME,L, TBA
CLE ,CLE .vs BAL,HOME,L, BAL
CLE ,CLE .vs BAL,HOME,W, BAL
CLE ,CLE .vs DET,HOME,L, DET
CLE ,CLE .vs BOS,HOME,W, BOS
CLE ,CLE .vs BOS,HOME,L, BOS
CLE ,CLE .vs NYA,HOME,L, NYA
CLE ,CLE .vs NYA,HOME,W, NYA
CLE ,CLE .vs OAK,HOME,L, OAK
CLE ,CLE .vs PHI,HOME,W, PHI
CLE ,CLE .vs OAK,HOME,W, OAK
CLE ,CLE .vs WAS,HOME,W, WAS
CLE ,CLE .vs WAS,HOME,L, WAS
CLE ,CLE .vs NYN,HOME,W, NYN
CLE ,CLE .vs NYN,HOME,L, NYN
CLE ,CLE .vs HOU,HOME,W, HOU
CLE ,CLE .vs SDN,HOME,W, SDN
CLE ,CLE .vs SDN,HOME,L, SDN
CLE ,CLE .vs COL,HOME,W, COL
CLE ,CLE .vs SEA,HOME,L, SEA
CLE ,CLE .vs CIN,HOME,L, CIN
CLE ,CLE .vs ARI,HOME,W, ARI
CLE ,CLE .vs ARI,HOME,L, ARI
CLE ,CLE .vs HOU,HOME,L, HOU
CLE ,CLE .vs SLN,HOME,L, SLN
CLE ,CLE .vs SLN,HOME,W, SLN
CLE ,CLE .vs CHN,HOME,L, CHN
CLE ,CLE .vs CHN,HOME,W, CHN
CLE ,CLE .vs MIL,HOME,W, MIL
CLE ,CLE .vs LAN,HOME,L, LAN
CLE ,CLE .vs LAN,HOME,W, LAN
CLE ,CLE .vs COL,HOME,L, COL
COL,COL @ HOU,AWAY,W, HOU
COL,COL @ HOU,AWAY,L, HOU
COL,COL @ MIL,AWAY,W, MIL
COL,COL @ MIL,AWAY,L, MIL
COL,COL @ PIT,AWAY,L, PIT
COL,COL @ PIT,AWAY,W, PIT
COL,COL @ SDN,AWAY,L, SDN
COL,COL @ SDN,AWAY,W, SDN
COL,COL @ LAN,AWAY,L, LAN
COL,COL @ SFN,AWAY,L, SFN
COL,COL @ SFN,AWAY,W, SFN
COL,COL @ MIA,AWAY,L, MIA
COL,COL @ MIA,AWAY,W, MIA
COL,COL @ CIN,AWAY,W, CIN
COL,COL @ CIN,AWAY,L, CIN
COL,COL @ ARI,AWAY,W, ARI
COL,COL @ ARI,AWAY,L, ARI
COL,COL @ DET,AWAY,W, DET
COL,COL @ DET,AWAY,L, DET
COL,COL @ PHI,AWAY,L, PHI
COL,COL @ PHI,AWAY,W, PHI
COL,COL @ TEX,AWAY,L, TEX
COL,COL @ TEX,AWAY,W, TEX
COL,COL @ SLN,AWAY,L, SLN
COL,COL @ SLN,AWAY,W, SLN
COL,COL @ WAS,AWAY,W, WAS
COL,COL @ WAS,AWAY,L, WAS
COL,COL @ LAN,AWAY,W, LAN
COL,COL @ NYN,AWAY,W, NYN
COL,COL @ CHN,AWAY,L, CHN
COL,COL @ CHN,AWAY,W, CHN
COL,COL @ ATL,AWAY,L, ATL
COL,COL @ ATL,AWAY,W, ATL
COL,COL @ TOR,AWAY,L, TOR
COL,COL @ BOS,AWAY,L, BOS
COL,COL @ NYN,AWAY,L, NYN
COL,COL @ BAL,AWAY,W, BAL
COL,COL @ BAL,AWAY,L, BAL
COL,COL @ KCA,AWAY,L, KCA
COL,COL @ CLE,AWAY,L, CLE
COL,COL @ ANA,AWAY,L, ANA
COL,COL @ OAK,AWAY,L, OAK
COL,COL @ OAK,AWAY,W, OAK
COL,COL @ SEA,AWAY,W, SEA
COL,COL @ SEA,AWAY,L, SEA
COL,COL @ BOS,AWAY,W, BOS
COL,COL @ NYA,AWAY,W, NYA
COL,COL @ NYA,AWAY,L, NYA
COL,COL @ MIN,AWAY,W, MIN
COL,COL @ MIN,AWAY,L, MIN
COL,COL @ CLE,AWAY,W, CLE
COL,COL @ KCA,AWAY,W, KCA
COL ,COL .vs SFN,HOME,L, SFN
COL ,COL .vs SFN,HOME,W, SFN
COL ,COL .vs ARI,HOME,W, ARI
COL ,COL .vs ARI,HOME,L, ARI
COL ,COL .vs SDN,HOME,L, SDN
COL ,COL .vs SDN,HOME,W, SDN
COL ,COL .vs NYN,HOME,W, NYN
COL ,COL .vs NYN,HOME,L, NYN
COL ,COL .vs LAN,HOME,W, LAN
COL ,COL .vs LAN,HOME,L, LAN
COL ,COL .vs ATL,HOME,L, ATL
COL ,COL .vs SEA,HOME,L, SEA
COL ,COL .vs HOU,HOME,W, HOU
COL ,COL .vs ANA,HOME,L, ANA
COL ,COL .vs OAK,HOME,L, OAK
COL ,COL .vs WAS,HOME,W, WAS
COL ,COL .vs WAS,HOME,L, WAS
COL ,COL .vs PHI,HOME,W, PHI
COL ,COL .vs PHI,HOME,L, PHI
COL ,COL .vs PIT,HOME,W, PIT
COL ,COL .vs PIT,HOME,L, PIT
COL ,COL .vs CIN,HOME,L, CIN
COL ,COL .vs SLN,HOME,L, SLN
COL ,COL .vs SLN,HOME,W, SLN
COL ,COL .vs MIL,HOME,W, MIL
COL ,COL .vs MIA,HOME,W, MIA
COL ,COL .vs MIA,HOME,L, MIA
COL ,COL .vs CHN,HOME,W, CHN
COL ,COL .vs ATL,HOME,W, ATL
COL ,COL .vs TBA,HOME,L, TBA
COL ,COL .vs TBA,HOME,W, TBA
COL ,COL .vs NYA,HOME,W, NYA
COL ,COL .vs NYA,HOME,L, NYA
COL ,COL .vs HOU,HOME,L, HOU
COL ,COL .vs CHN,HOME,L, CHN
COL ,COL .vs MIL,HOME,L, MIL
COL ,COL .vs CIN,HOME,W, CIN
COL ,COL .vs BOS,HOME,W, BOS
COL ,COL .vs BOS,HOME,L, BOS
COL ,COL .vs CHA,HOME,W, CHA
COL ,COL .vs CHA,HOME,L, CHA
COL ,COL .vs TEX,HOME,W, TEX
COL ,COL .vs MIN,HOME,W, MIN
COL ,COL .vs MIN,HOME,L, MIN
COL ,COL .vs KCA,HOME,L, KCA
COL ,COL .vs KCA,HOME,W, KCA
COL ,COL .vs TEX,HOME,L, TEX
COL ,COL .vs SEA,HOME,W, SEA
COL ,COL .vs TOR,HOME,W, TOR
COL ,COL .vs TOR,HOME,L, TOR
COL ,COL .vs CLE,HOME,W, CLE
COL ,COL .vs DET,HOME,L, DET
COL ,COL .vs DET,HOME,W, DET
DET,DET @ CHA,AWAY,L, CHA
DET,DET @ CHA,AWAY,W, CHA
DET,DET @ KCA,AWAY,W, KCA
DET,DET @ NYA,AWAY,L, NYA
DET,DET @ NYA,AWAY,W, NYA
DET,DET @ SEA,AWAY,L, SEA
DET,DET @ SEA,AWAY,W, SEA
DET,DET @ OAK,AWAY,W, OAK
DET,DET @ OAK,AWAY,L, OAK
DET,DET @ CLE,AWAY,L, CLE
DET,DET @ MIN,AWAY,W, MIN
DET,DET @ BOS,AWAY,L, BOS
DET,DET @ BOS,AWAY,W, BOS
DET,DET @ CIN,AWAY,L, CIN
DET,DET @ CIN,AWAY,W, CIN
DET,DET @ CHN,AWAY,L, CHN
DET,DET @ CHN,AWAY,W, CHN
DET,DET @ PIT,AWAY,L, PIT
DET,DET @ PIT,AWAY,W, PIT
DET,DET @ TEX,AWAY,W, TEX
DET,DET @ TEX,AWAY,L, TEX
DET,DET @ TBA,AWAY,W, TBA
DET,DET @ TBA,AWAY,L, TBA
DET,DET @ BAL,AWAY,W, BAL
DET,DET @ BAL,AWAY,L, BAL
DET,DET @ CLE,AWAY,W, CLE
DET,DET @ TOR,AWAY,L, TOR
DET,DET @ TOR,AWAY,W, TOR
DET,DET @ MIN,AWAY,L, MIN
DET,DET @ KCA,AWAY,L, KCA
DET,DET @ ANA,AWAY,L, ANA
DET,DET @ HOU,AWAY,W, HOU
DET,DET @ WAS,AWAY,L, WAS
DET,DET @ NYN,AWAY,W, NYN
DET,DET @ MIA,AWAY,L, MIA
DET,DET @ LAN,AWAY,L, LAN
DET,DET @ LAN,AWAY,W, LAN
DET,DET @ SDN,AWAY,L, SDN
DET,DET @ SDN,AWAY,W, SDN
DET,DET @ HOU,AWAY,L, HOU
DET,DET @ ARI,AWAY,W, ARI
DET,DET @ ARI,AWAY,L, ARI
DET,DET @ ANA,AWAY,W, ANA
DET,DET @ SLN,AWAY,W, SLN
DET,DET @ SLN,AWAY,L, SLN
DET,DET @ MIA,AWAY,W, MIA
DET,DET @ WAS,AWAY,W, WAS
DET,DET @ ATL,AWAY,W, ATL
DET,DET @ ATL,AWAY,L, ATL
DET,DET @ COL,AWAY,W, COL
DET,DET @ COL,AWAY,L, COL
DET ,DET .vs BOS,HOME,W, BOS
DET ,DET .vs TBA,HOME,W, TBA
DET ,DET .vs TBA,HOME,L, TBA
DET ,DET .vs TEX,HOME,L, TEX
DET ,DET .vs TEX,HOME,W, TEX
DET ,DET .vs SEA,HOME,L, SEA
DET ,DET .vs KCA,HOME,W, KCA
DET ,DET .vs KCA,HOME,L, KCA
DET ,DET .vs CHA,HOME,W, CHA
DET ,DET .vs CHA,HOME,L, CHA
DET ,DET .vs MIN,HOME,L, MIN
DET ,DET .vs PIT,HOME,W, PIT
DET ,DET .vs PIT,HOME,L, PIT
DET ,DET .vs NYA,HOME,L, NYA
DET ,DET .vs NYA,HOME,W, NYA
DET ,DET .vs CLE,HOME,L, CLE
DET ,DET .vs CLE,HOME,W, CLE
DET ,DET .vs COL,HOME,L, COL
DET ,DET .vs COL,HOME,W, COL
DET ,DET .vs SLN,HOME,W, SLN
DET ,DET .vs SLN,HOME,L, SLN
DET ,DET .vs MIN,HOME,W, MIN
DET ,DET .vs ANA,HOME,W, ANA
DET ,DET .vs ANA,HOME,L, ANA
DET ,DET .vs BAL,HOME,W, BAL
DET ,DET .vs BAL,HOME,L, BAL
DET ,DET .vs TOR,HOME,W, TOR
DET ,DET .vs OAK,HOME,W, OAK
DET ,DET .vs OAK,HOME,L, OAK
DET ,DET .vs TOR,HOME,L, TOR
DET ,DET .vs ATL,HOME,W, ATL
DET ,DET .vs HOU,HOME,W, HOU
DET ,DET .vs HOU,HOME,L, HOU
DET ,DET .vs BOS,HOME,L, BOS
DET ,DET .vs PHI,HOME,W, PHI
DET ,DET .vs WAS,HOME,W, WAS
DET ,DET .vs SEA,HOME,W, SEA
DET ,DET .vs LAN,HOME,W, LAN
DET ,DET .vs SFN,HOME,L, SFN
DET ,DET .vs SFN,HOME,W, SFN
DET ,DET .vs MIL,HOME,L, MIL
DET ,DET .vs MIL,HOME,W, MIL
DET ,DET .vs CHN,HOME,W, CHN
DET ,DET .vs CHN,HOME,L, CHN
DET ,DET .vs CIN,HOME,W, CIN
DET ,DET .vs CIN,HOME,L, CIN
DET ,DET .vs PHI,HOME,L, PHI
DET ,DET .vs MIA,HOME,W, MIA
DET ,DET .vs NYN,HOME,W, NYN
DET ,DET .vs NYN,HOME,L, NYN
DET ,DET .vs ARI,HOME,L, ARI
DET ,DET .vs LAN,HOME,L, LAN
HOU,HOU @ MIA,AWAY,L, MIA
HOU,HOU @ MIA,AWAY,W, MIA
HOU,HOU @ WAS,AWAY,L, WAS
HOU,HOU @ WAS,AWAY,W, WAS
HOU,HOU @ MIL,AWAY,L, MIL
HOU,HOU @ MIL,AWAY,W, MIL
HOU,HOU @ CIN,AWAY,W, CIN
HOU,HOU @ CIN,AWAY,L, CIN
HOU,HOU @ PIT,AWAY,W, PIT
HOU,HOU @ PIT,AWAY,L, PIT
HOU,HOU @ PHI,AWAY,L, PHI
HOU,HOU @ LAN,AWAY,W, LAN
HOU,HOU @ LAN,AWAY,L, LAN
HOU,HOU @ COL,AWAY,L, COL
HOU,HOU @ CHA,AWAY,W, CHA
HOU,HOU @ CHA,AWAY,L, CHA
HOU,HOU @ SFN,AWAY,L, SFN
HOU,HOU @ SFN,AWAY,W, SFN
HOU,HOU @ TEX,AWAY,L, TEX
HOU,HOU @ CHN,AWAY,L, CHN
HOU,HOU @ SDN,AWAY,W, SDN
HOU,HOU @ SDN,AWAY,L, SDN
HOU,HOU @ ARI,AWAY,L, ARI
HOU,HOU @ ATL,AWAY,L, ATL
HOU,HOU @ ATL,AWAY,W, ATL
HOU,HOU @ CHN,AWAY,W, CHN
HOU,HOU @ SLN,AWAY,L, SLN
HOU,HOU @ NYN,AWAY,W, NYN
HOU,HOU @ NYN,AWAY,L, NYN
HOU,HOU @ SEA,AWAY,L, SEA
HOU,HOU @ SEA,AWAY,W, SEA
HOU,HOU @ ANA,AWAY,W, ANA
HOU,HOU @ ANA,AWAY,L, ANA
HOU,HOU @ OAK,AWAY,L, OAK
HOU,HOU @ BOS,AWAY,L, BOS
